id	sentence	ipa	gloss_en	features	notes
kea-001	N ka sabe.	ˈn ˈka ˈsabe	I don't know.	stress;negation;tma;pronoun	First-person subject clitic N and preverbal negator ka per baptista2002; ALUPEC spelling per veiga2002.
kea-002	Bu ta kume pon.	ˈbu ˈta ˈkume ˈpõ	You eat bread.	nasal_vowel;stress;tma;pronoun	Imperfective particle ta per baptista2002; phonemic nasal vowel written vowel+n, pon [põ], per veiga2002.
kea-003	Nha mai ta txiga manhan.	ˈɲa ˈmai ˈta ˈtʃiɡa ˈmaɲã	My mother arrives tomorrow.	nasal_vowel;affricate;postalveolar;palatal_nasal;stress;tma	Affricate tx [tʃ] and palatal ⟨nh⟩ [ɲ], nasal manhan [maɲã], per veiga2002.
kea-004	El e nha kretxeu.	ˈeɫ ˈe ˈɲa kɾeˈtʃeu	He is my beloved.	affricate;postalveolar;palatal_nasal;velarized_l;tap;stress;copula	Velarised coda /l/ [ɫ] in el and affricate tx [tʃ] per veiga2002; kretxeu 'beloved' per lang2013.
kea-005	Es fla nãu.	ˈeʃ ˈfla ˈnãu	They said no.	nasal_vowel;postalveolar;coda_sibilant;stress;negation;pronoun	Coda /s/ raised to [ʃ] in es per veiga2002; the ⟨ãu⟩ diphthong keeps the tilde, nãu [nãu], per veiga2002.
kea-006	Nu ta djunta na kaza.	ˈnu ˈta ˈdʒũta ˈna ˈkaza	We gather at home.	nasal_vowel;affricate;postalveolar;stress;tma;pronoun	Affricate dj [dʒ] per veiga2002; imperfective ta per baptista2002; djunta 'gather' per lang2013.
kea-007	Rua la e largu.	ˈʀua ˈla ˈe ˈlaɾɡu	The street there is wide.	strong_rhotic;tap;stress;copula	Word-initial strong rhotic ⟨r⟩ [ʀ] versus intervocalic tap [ɾ] in largu per veiga2002.
kea-008	Kabu Verdi e nha tera.	ˈkabu ˈveɾdi ˈe ˈɲa ˈteɾa	Cape Verde is my land.	palatal_nasal;tap;stress;copula	Palatal possessive nha [ɲa] per veiga2002; intervocalic tap [ɾ] in tera per veiga2002.
kea-009	Bu oras dja txiga.	ˈbu ˈoɾaʒ ˈdʒa ˈtʃiɡa	Your time has come.	affricate;postalveolar;coda_sibilant;tap;stress	Coda sibilant voiced to [ʒ] before the following voiced onset, oras dja, per veiga2002; completive dja per baptista2002.
kea-010	Nhos ka odja nada.	ˈɲoʃ ˈka ˈodʒa ˈnada	You all see nothing.	affricate;postalveolar;coda_sibilant;palatal_nasal;stress;negation	Second-person plural nhos [ɲoʃ] with palatal onset and coda [ʃ] per veiga2002; negator ka per baptista2002.
kea-011	Mininu la sta duenti.	miˈninu ˈla ˈʃta duˈẽti	That child is ill.	nasal_vowel;postalveolar;stress	Coda /s/ before a stop realised [ʃ], sta [ʃta], and nasal vowel duenti [duẽti], per veiga2002.
kea-012	N misti un kopu di agu.	ˈn ˈmiʃti ˈũ ˈkopu ˈdi ˈaɡu	I want a cup of water.	nasal_vowel;postalveolar;stress;pronoun	Coda [ʃ] in misti and nasal un [ũ] per veiga2002; misti 'want' per lang2013.
kea-013	Kel mudjer e sabi.	ˈkeɫ ˈmudʒeɾ ˈe ˈsabi	That woman is nice.	affricate;postalveolar;velarized_l;tap;stress;copula	Velarised coda [ɫ] in kel and affricate dj [dʒ] in mudjer per veiga2002.
kea-014	Es ta baila tudu noti.	ˈeʃ ˈta ˈbaila ˈtudu ˈnoti	They dance all night.	postalveolar;coda_sibilant;stress;tma;pronoun	Third-person plural es [eʃ] with coda [ʃ] per veiga2002; imperfective ta per baptista2002.
kea-015	Nha pai ka bem oxi.	ˈɲa ˈpai ˈka ˈbẽ ˈoʃi	My father is not coming today.	nasal_vowel;postalveolar;palatal_nasal;stress;negation	Nasal vowel bem [bẽ] and ⟨x⟩ [ʃ] in oxi per veiga2002; negator ka per baptista2002.
kea-016	Kel karu e nobu.	ˈkeɫ ˈkaɾu ˈe ˈnobu	That car is new.	velarized_l;tap;stress;copula;no_agreement	Velarised coda [ɫ] in kel per veiga2002; invariant adjective nobu with no gender agreement per baptista2002.
kea-017	N ta fla bu un koza.	ˈn ˈta ˈfla ˈbu ˈũ ˈkoza	I will tell you something.	nasal_vowel;stress;tma;pronoun	Nasal un [ũ] per veiga2002; imperfective ta and clitic pronouns N/bu per baptista2002.
kea-018	Fidju di algen ka ta fika.	ˈfidʒu ˈdi ˈaɫɡẽ ˈka ˈta ˈfika	Nobody's child stays.	nasal_vowel;affricate;postalveolar;velarized_l;stress;negation	Affricate dj [dʒ] in fidju and velarised [ɫ] plus nasal in algen [aɫɡẽ] per veiga2002.
kea-019	Sol dja poi.	ˈsɔɫ ˈdʒa ˈpoi	The sun has set.	affricate;postalveolar;open_mid;velarized_l;stress	Open-mid [ɔ] and velarised coda [ɫ] in sol per veiga2002; completive dja per baptista2002.
kea-020	Nu ta papia kriolu.	ˈnu ˈta paˈpia kɾiˈolu	We speak Creole.	tap;stress;tma;pronoun	Intervocalic tap [ɾ] in kriolu per veiga2002; imperfective ta and subject nu per baptista2002.
