id	sentence	ipa	gloss_en	features	notes
cri-001	Ê ka kume loso.	e ka kumɛ lɔsɔ	He eats rice.	open_mid;tma;pronoun;statement	Bare ⟨e o⟩ surface open-mid [ɛ ɔ] (kume [kumɛ], loso [lɔsɔ] 'rice'); the imperfective TMA particle ka marks habitual aspect; araujoagostinho2010.
cri-002	N ka kume mpon.	n ka kumɛ mpõ	I eat bread.	nasal_vowel;open_mid;tma;pronoun;statement	Bi-phonemic nasality: the coda nasal deletes and nasalizes the vowel (mpon [mpõ] 'bread', ALUSTP writes V+m before p); araujoagostinho2010.
cri-003	Inen mina se ka kanta.	inẽ mina sɛ ka kãta	The children are singing.	nasal_vowel;open_mid;tma;plural;no_agreement	Preverbal plural word inen with the invariant noun mina 'child' and postnominal determiner se; no number agreement on the noun; araujohagemeijer2013.
cri-004	Ê na kume pixi fa.	e na kumɛ piʃi fa	He did not eat fish.	postalveolar;open_mid;negation;pronoun	Discontinuous negation frame na … fa brackets the verb phrase; ⟨x⟩ is postalveolar [ʃ] (pixi [piʃi] 'fish'); araujohagemeijer2013.
cri-005	Ngembu ka nda ni ôbô.	ŋɡɛmbu ka nda ni obo	The bat walks in the forest.	prenasal_stop;open_mid;velar_nasal;tma;statement	Word-initial prenasalized onset ⟨ng⟩ [ŋɡ] (ngembu 'bat'), a substrate retention that carries the velar nasal; ⟨ê ô⟩ mark close-mid (ôbô [obo] 'forest'); araujoagostinho2010.
cri-006	Non ka dansa notxi.	nõ ka dãsa nɔtʃi	We dance at night.	nasal_vowel;affricate;postalveolar;open_mid;tma;pronoun;statement	Affricate ⟨tx⟩ [tʃ] (notxi [nɔtʃi] 'night'); nasal coda deletes on the pronoun non [nõ] 'we'; araujoagostinho2010.
cri-007	Gbêgbê sa tamen.	ɡ͡beɡ͡be sa tamẽ	The snail is big.	nasal_vowel;labial_velar;copula	Labial-velar stop ⟨gb⟩ [ɡ͡b], an Edoid substrate retention (gbêgbê 'a snail sp.'); sa is the copula; tamen [tamẽ] 'big' shows biphonemic nasality; araujoagostinho2010.
cri-008	Loso se sa kentxi.	lɔsɔ sɛ sa kẽtʃi	The rice is hot.	nasal_vowel;affricate;postalveolar;open_mid;copula	Affricate ⟨tx⟩ [tʃ] with a nasalized vowel (kentxi [kẽtʃi] 'hot'); copula sa; postnominal determiner se; araujohagemeijer2013.
cri-009	Inen ome se ka bi.	inẽ ɔmɛ sɛ ka bi	The men are coming.	nasal_vowel;open_mid;tma;plural;no_agreement	Plural word inen plus invariant ome 'man' (open-mid [ɔmɛ]) and postnominal se; the noun takes no plural inflection; araujohagemeijer2013.
cri-010	Bô toma kopu da mu.	bo tɔma kɔpu da mu	You take the glass and give it to me.	open_mid;pronoun;statement	Serial verb construction toma … da 'take … give'; bare ⟨o⟩ open-mid (toma [tɔma], kopu [kɔpu] 'glass'); object pronoun mu 'me'; araujohagemeijer2013.
cri-011	Ê ka fe mlaxka.	e ka fɛ mlaʃka	He is making a mask.	postalveolar;open_mid;tma;pronoun;statement	Coda ⟨x⟩ is the palato-alveolar [ʃ], the only licit non-nasal coda (mlaxka [mlaʃka] 'mask'); imperfective ka; araujoagostinho2010.
cri-012	Djêlu mu na tamen fa.	dʒelu mu na tamẽ fa	My money is not much.	nasal_vowel;affricate;postalveolar;negation	Affricate ⟨dj⟩ [dʒ] (djêlu [dʒelu] 'money'); the discontinuous na … fa frame negates the clause; possessive mu; araujohagemeijer2013.
cri-013	N ka kume kitxiba.	n ka kumɛ kitʃiba	I eat silver banana.	affricate;postalveolar;open_mid;tma;pronoun;statement	Affricate ⟨tx⟩ [tʃ] (kitxiba [kitʃiba] 'silver banana'); imperfective ka with the first-person subject clitic n; araujoagostinho2010.
cri-014	Ê tava kanta ni gleza.	e tava kãta ni ɡlɛza	He sang in the church.	nasal_vowel;open_mid;tma;pronoun;statement	Anterior/past TMA particle tava; nasalized vowel from a nasal coda (kanta [kãta] 'sing'); locative ni 'in'; araujohagemeijer2013.
cri-015	Bô ka kume loso?	bo ka kumɛ lɔsɔ	Do you eat rice?	open_mid;tma;pronoun;question	Polar question marked by intonation alone, with no word-order change; imperfective ka; open-mid loso [lɔsɔ] 'rice'; araujohagemeijer2013.
cri-016	Non na dansa fa.	nõ na dãsa fa	We do not dance.	nasal_vowel;negation;pronoun	Discontinuous negation na … fa around a bare verb; subject pronoun non [nõ] 'we' shows the deleted nasal coda; araujohagemeijer2013.
cri-017	Box tadji ô.	bɔʃ tadʒi o	Good afternoon.	affricate;postalveolar;coda_sibilant;open_mid	Word-final coda ⟨x⟩ realizes as [ʃ] (box [bɔʃ] 'good', from boas); affricate ⟨dj⟩ [dʒ]; a fixed greeting; araujoagostinho2010.
cri-018	Inen funxônariu ka bi.	inẽ fũʃonaɾiu ka bi	The officials are coming.	nasal_vowel;postalveolar;tap;plural;no_agreement	Single alveolar tap [ɾ] (funxônariu 'official'); plural word inen with an invariant noun; no tap/trill contrast; araujoagostinho2010.
cri-019	Toma kopu se.	tɔma kɔpu sɛ	Take that glass.	open_mid;imperative	Bare-verb imperative toma 'take'; postnominal determiner se; open-mid ⟨o⟩ (kopu [kɔpu] 'glass'); araujohagemeijer2013.
cri-020	Ê tava tason ni ôbô.	e tava tasõ ni obo	He was sitting in the forest.	nasal_vowel;tma;pronoun;statement	Anterior TMA tava; biphonemic nasality (tason [tasõ] 'to sit'); close-mid ⟨ô⟩ (ôbô [obo] 'forest'); araujoagostinho2010.
