id	sentence	ipa	gloss_en	features	notes
vkp-001	Teru tï kata.	teɾu tə kata	Teru sings (habitually).	schwa;statement	Attested Clements paradigm: habitual particle 'tï' [tə], central vowel written ⟨ï⟩; no stress assigned (spelling does not recover Korlai stress) (clements_apics; clements1996).
vkp-002	Teru tɛ katan.	teɾu tɛ katan	Teru is singing.	nasal_coda;open_mid;statement	Present-progressive 'tɛ' [tɛ] with open-mid vowel; participle 'katan' with nasal coda (clements_apics; clements1996).
vkp-003	Teru ti kata.	teɾu ti kata	Teru used to sing.	statement	Past-habitual particle 'ti', minimally distinct from present 'tï' — the TMA series is a Clements diagnostic (clements_apics; clementskoontz2002).
vkp-004	Teru lï kata.	teɾu lə kata	Teru will sing.	schwa;statement	Future particle 'lï' [lə] with central vowel ⟨ï⟩ (clements_apics; clements1996).
vkp-005	Teru nu kato.	teɾu nu kato	Teru did not sing.	negation;statement	Attested simple-past negation with preverbal 'nu' and past form 'kato' (clements_apics; clements1996).
vkp-006	Yo tana un?	jo tana un	Where am I going?	nasal_coda;glide;question;statement	Attested: 1sg 'yo' [jo] glide onset; 'tana' 'go'; interrogative 'un' 'where' (clements_apics; clements1996).
vkp-007	Lwidz ku Teru ulyo.	lʋidz ku teɾu uljo	Lwidz saw Teru.	affricate;approximant_v;glide;statement	Attested animate-object marking with 'ku'; past 'ulyo' 'saw'; /v/ as approximant [ʋ] in 'Lwidz'; ⟨dz⟩=[dz] affricate (clements_apics; clements1996).
vkp-008	Lwidz kadz ulyo.	lʋidz kadz uljo	Lwidz saw the house.	affricate;approximant_v;glide;statement	Attested inanimate object unmarked (no 'ku'); 'kadz' 'house' with final affricate [dz] (clements_apics; clements1996).
vkp-009	Teru itin nutɛ vid.	teɾu itin nutɛ ʋid	Teru has not come yet.	nasal_coda;open_mid;approximant_v;negation;statement	Attested: 'itin' 'yet' + negated present 'nu-tɛ' + participle 'vid' with approximant [ʋ] (clements_apics; clements1996).
vkp-010	ɔ̃m ki bharig grand.	ɔ̃m ki bʱaɾiɡ ɡɾand	A man with a big belly.	aspirated;nasal_vowel;nasal_coda;prenasal_cluster;open_mid;statement	Nasal vowel [ɔ̃] in 'ɔ̃m' 'man'; breathy-voiced [bʱ] in 'bharig' 'belly' (⟨bh⟩ digraph); homorganic /nd/ in 'grand' (clements1996).
vkp-011	Yo kumi kharm ku aros.	jo kumi kʰaɾm ku aɾos	I eat meat and rice.	aspirated;nasal_coda;glide;statement	Aspirated [kʰ] in 'kharm' 'meat' (⟨kh⟩ digraph) — the aspirate/breathy series is a Marathi-contact trait (clements1996; clementskoontz2002).
vkp-012	Thɛr manga nu kumi.	tʰɛɾ manɡa nu kumi	Do not eat the unripe mango.	aspirated;nasal_coda;prenasal_cluster;open_mid;negation;imperative	Aspirated [tʰ] in 'thɛr' 'unripe'; open-mid [ɛ]; homorganic /ŋɡ/ in 'manga'; preverbal negator 'nu' (clements1996).
vkp-013	Sĩk ɔ̃m lɔ̃j tana.	sĩk ɔ̃m lɔ̃j tana	Five men go far away.	nasal_vowel;nasal_coda;open_mid;glide;number;statement	Nasal vowels [ĩ] in 'sĩk' 'five' and [ɔ̃] in 'ɔ̃m'/'lɔ̃j'; in 'lɔ̃j' the ambiguous ⟨j⟩ is the glide [j] not [dʒ], per the attested form (clements_apics; clements1996).
vkp-014	El vid butïk-untu.	el ʋid butək untu	He came into the shop.	nasal_coda;prenasal_cluster;schwa;approximant_v;statement	'butïk' 'shop' with central vowel [ə] written ⟨ï⟩; approximant [ʋ] in 'vid' 'come' (clements1996).
vkp-015	Nɔ tudu tï janta.	nɔ tudu tə janta	We all have dinner.	nasal_coda;prenasal_cluster;open_mid;schwa;glide;statement	1pl 'nɔ'; quantifier 'tudu'; habitual 'tï'; ⟨j⟩=[dʒ] and homorganic /nt/ in 'janta' (clements_apics; clements1996).
vkp-016	Es dhal sabroz.	es dʱal sabɾoz	This lentil is tasty.	aspirated;statement	Breathy [dʱ] in 'dhal' 'lentil' (⟨dh⟩ digraph, Marathi loan) (clements1996; clementskoontz2002).
vkp-017	Yo lï da bo un livru.	jo lə da bo un liʋɾu	I will give you a book.	nasal_coda;schwa;approximant_v;glide;statement	Future 'lï'; double-object 'da bo un livru'; approximant [ʋ] in 'livru' (clements_apics; clements1996).
vkp-018	Bo ki fak korta pãw.	bo ki fak koɾta pãʋ	You cut bread with a knife.	approximant_v;statement	Instrumental 'ki fak' 'with a knife'; 'pãw' 'bread' with nasal vowel [ã] + approximant [ʋ] glide (clements1996).
vkp-019	El ʈeni kadz grand.	el ʈeni kadz ɡɾand	He has a big house.	retroflex;nasal_coda;prenasal_cluster;affricate;statement	Retroflex [ʈ] in 'ʈeni' 'have' from Marathi contact; 'kadz' with final [dz]; homorganic /nd/ in 'grand' (clements1996; clementskoontz2002).
vkp-020	Manga ku ag el tï tan.	manɡa ku aɡ el tə tan	He brings a mango and water.	nasal_coda;prenasal_cluster;schwa;statement	Homorganic /ŋɡ/ in 'manga'; 'ag' 'water'; habitual 'tï'; 'tan' 'bring' with nasal coda (clements_apics; clements1996).
