id	sentence	ipa	gloss_en	features	notes
pt-BR-x-caipira-001	Num vai chové hoje, que o céu tá limpo.	ˈnũ ˈvaj ʃoˈvɛ ˈoʒi ˈki ˈu kɛˈu ˈta ˈlĩpu	It's not going to rain today, the sky is clear.	open_mid;close_mid;nasal_vowel;sandhi;statement;negation	Final-/r/ elision in 'chové' (chover) per amaral1920 §23a; nasalised negator 'num' and 'que o' liaison per amaral1920; general BR reduction per silva2002.
pt-BR-x-caipira-002	Essa dúzia de ovo custa oito real na feira.	ˈesɐ ˈduziɐ ˈdi ˈovu ˈkustɐ ˈojtu heˈaw ˈnɐ ˈfejɾɐ	That dozen eggs costs eight reais at the market.	vowel_reduction;close_mid;rhotic;diphthong_ei_ou;l_dark_or_velar;sandhi;statement;number	Onset /r/ realised as glottal [h] in 'real' and 'ei' diphthong in 'feira' per amaral1920 §6; non-agreeing colloquial 'oito real' per castilho2010; coda /l/→[w] in 'real' per silva2002.
pt-BR-x-caipira-003	A consulta é logo cedo, lá pras sete da manhã.	ˈɐ kõˈsuwtɐ ˈɛ ˈloɡu ˈs̺edu ˈla ˈpɾas ˈseti ˈdɐ maˈɲɐ̃	The appointment is early, around seven in the morning.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;l_dark_or_velar;sandhi;statement;number	Palatal [ɲ] in 'manhã' and open [ɛ] in 'é' per amaral1920; coda /l/→[w] in 'consulta' per silva2002; unstressed reduction per mateus_dandrade2000.
pt-BR-x-caipira-004	Meu tio véio mora perto do córrego.	ˈmew ˈt͡ʃiu ˈvɛiu ˈmoɾɐ ˈpeɻtu ˈdu ˈkɔʁeɡu	My old uncle lives near the stream.	vowel_reduction;open_mid;close_mid;rhotic;statement	/ʎ/ vocalised to [j] in 'véio' (velho) per amaral1920 §25; retroflex coda /r/ [ɻ] in 'perto' and strong onset [ʁ] in 'córrego' per amaral1920 §6b.
pt-BR-x-caipira-005	Vira ali na porteira e segue reto até o rio.	ˈviɾɐ aˈli ˈnɐ poˈɻtejɾɐ ˈi ˈseɡi ˈhetu aˈtɛ ˈu ˈhiu	Turn there at the gate and go straight to the river.	vowel_reduction;open_mid;close_mid;rhotic;diphthong_ei_ou;sandhi;imperative	Retroflex coda /r/ [ɻ] in 'porteira' and glottal onset [h] in 'reto'/'rio' per amaral1920 §6b; 'segue reto' and 'até o' liaisons per silva2002; 'ei' in 'porteira'.
pt-BR-x-caipira-006	Essa carne de porco tava gostosa demais.	ˈesɐ ˈkaɻni ˈdi ˈpoɻku ˈtavɐ ɡoˈstozɐ deˈmajs	That pork meat was really tasty.	vowel_reduction;close_mid;statement	Retroflex coda /r/ [ɻ] in 'carne'/'porco' per amaral1920 §6b; laminodental coda /s/ [s] with no chiado per amaral1920 §6a.
pt-BR-x-caipira-007	Podia me falá onde qu'ocê achô esse chapéu?	poˈd͡ʒiɐ ˈmi faˈla ˈõdi ˈk oˈke aˈʃo ˈesi ʃapɛˈu	Could you tell me where you found that hat?	vowel_reduction;open_mid;close_mid;nasal_vowel;sandhi;question	Final-/r/ elision in 'falá' and aphaeretic 3sg apocope 'achô' (achou) per amaral1920 §23a; nasal [õ] in 'onde' and 'onde qu'ocê' liaison per silva2002.
pt-BR-x-caipira-008	Quantos saco de mio ocê carregô na carroça?	ˈkɐ̃tos ˈsaku ˈdi ˈmiu oˈke kaʁeˈɡo ˈnɐ kaˈʁosɐ	How many sacks of corn did you carry on the cart?	vowel_reduction;close_mid;nasal_vowel;rhotic;sandhi;question;number	/ʎ/ vocalised to [j] in 'mio' (milho) per amaral1920 §25; non-agreeing 'quantos saco' per castilho2010; strong onset [ʁ] in 'carroça' per amaral1920 §6.
pt-BR-x-caipira-009	Se chovesse mais, a roça dava um feijão bão.	ˈsi ʃoˈvesi ˈmajs ˈɐ ˈhosɐ ˈdavɐ ˈũ feˈjʒɐ̃w̃ ˈbɐ̃w̃	If it rained more, the field would give good beans.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;rhotic;diphthong_ei_ou;sandhi;statement	Nasal diphthong [ɐ̃w̃] in 'feijão'/'bão' and glottal onset [h] in 'roça' per amaral1920 §6; caipira nasalised 'bão' (bom) per mateus_dandrade2000; 'ei' in 'feijão'.
pt-BR-x-caipira-010	Ontem eu comprei arroz, farinha e um pedaço de carne seca.	ˈõtẽ ˈew kõˈpɾej aˈʁos faˈɾiɲɐ ˈi ˈũ peˈdasu ˈdi ˈkaɻni ˈsekɐ	Yesterday I bought rice, flour and a piece of jerked meat.	vowel_reduction;close_mid;nasal_vowel;palatal;rhotic;diphthong_ei_ou;sandhi;statement	Palatal [ɲ] in 'farinha', strong onset [ʁ] in 'arroz' and 'ei' in 'comprei' per amaral1920 §6; 'ontem eu' and 'farinha e' liaisons per silva2002.
pt-BR-x-caipira-011	Amanhã nóis vai lá pra cidade de trem.	amaˈɲɐ̃ nɔˈis ˈvaj ˈla ˈpɾɐ s̺iˈdadi ˈdi ˈtɾẽ	Tomorrow we're going to the city by train.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;sandhi;statement	Palatal [ɲ] in 'amanhã' per amaral1920; non-agreeing colloquial subject 'nóis vai' per castilho2010; nasal [ẽ] in 'trem' per silva2002.
pt-BR-x-caipira-012	Me liga quando cê chegá na venda do seu Zé.	ˈmi ˈliɡɐ ˈkɐ̃du ˈke ʃeˈɡa ˈnɐ ˈvẽdɐ ˈdu ˈsew ˈzɛ	Call me when you get to Zé's shop.	vowel_reduction;open_mid;close_mid;nasal_vowel;imperative	Final-/r/ elision in 'chegá' per amaral1920 §23a; reduced clitic 'cê' (você) and nasal [ɐ̃] in 'quando' per castilho2010.
pt-BR-x-caipira-013	Bão dia, e então, como qu'ocê tá passando?	ˈbɐ̃w̃ ˈd͡ʒiɐ ˈi ẽˈtɐ̃w̃ ˈkomu ˈk oˈke ˈta paˈsɐ̃du	Good morning, so how have you been?	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;sandhi;question	Caipira nasalised greeting 'bão dia' per mateus_dandrade2000; nasal diphthong [ɐ̃w̃] in 'então' and 'e então' liaison per silva2002; nasal [ɐ̃] in 'passando'.
pt-BR-x-caipira-014	Quem num arrisca, num petisca, dizia meu avô.	ˈkẽ ˈnũ aˈʁiskɐ ˈnũ peˈt͡ʃiskɐ d͡ʒiˈziɐ ˈmew aˈvo	Nothing ventured, nothing gained, my grandfather used to say.	vowel_reduction;close_mid;nasal_vowel;rhotic;sandhi;statement;negation	Nasalised negator 'num' and strong onset [ʁ] in 'arrisca' per amaral1920 §6; /t/ palatalisation [t͡ʃ] in 'petisca' per silva2002; proverb register per callou_leite2001.
pt-BR-x-caipira-015	O carro véio do vizinho quebrô na estrada de terra.	ˈu ˈkaʁu ˈvɛiu ˈdu viˈziɲu keˈbɾo ˈnɐ eˈstɾadɐ ˈdi ˈteʁɐ	The neighbour's old car broke down on the dirt road.	vowel_reduction;open_mid;close_mid;palatal;rhotic;sandhi;statement	/ʎ/ vocalised to [j] in 'véio' per amaral1920 §25; palatal [ɲ] in 'vizinho', strong onset [ʁ] in 'carro'/'terra' per amaral1920 §6; apocope 'quebrô' (quebrou) per silva2002.
pt-BR-x-caipira-016	Aquele boi vermeio bebeu água no coxo de madeira.	aˈkeli ˈboj veˈɻmeju beˈbew ˈaɡɐ ˈnu ˈkoʃu ˈdi maˈdejɾɐ	That red ox drank water in the wooden trough.	vowel_reduction;close_mid;diphthong_ei_ou;sandhi;statement	/ʎ/ vocalised to [j] in 'vermeio' (vermelho) per amaral1920 §25; 'ei' diphthong in 'madeira' per mateus_dandrade2000; 'no coxo' unstressed reduction per silva2002.
pt-BR-x-caipira-017	A muié dele fez um doce de leite bão de comê.	ˈɐ muˈjɛ ˈdeli ˈfes ˈũ ˈdos̺i ˈdi ˈlejti ˈbɐ̃w̃ ˈdi koˈme	His wife made a good milk sweet to eat.	vowel_reduction;open_mid;close_mid;nasal_vowel;nasal_diphthong;diphthong_ei_ou;sandhi;statement	/ʎ/ vocalised to [j] in 'muié' (mulher) per amaral1920 §25; final-/r/ elision in 'comê' per amaral1920 §23a; 'ei' in 'leite', nasal [ɐ̃w̃] in 'bão'.
pt-BR-x-caipira-018	A ponte de madeira passa por riba do ribeirão.	ˈɐ ˈpõti ˈdi maˈdejɾɐ ˈpasɐ ˈpoɻ ˈhibɐ ˈdu hibeˈjɾɐ̃w̃	The wooden bridge crosses over the stream.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;rhotic;diphthong_ei_ou;statement	Retroflex coda /r/ [ɻ] in 'por' and glottal onset [h] in 'riba'/'ribeirão' per amaral1920 §6b; nasal diphthong [ɐ̃w̃] in 'ribeirão'; 'ei' in 'madeira'/'ribeirão'.
pt-BR-x-caipira-019	Ele pendura a carça e o chapéu atrás da porta.	ˈeli pẽˈduɾɐ ˈɐ ˈkaɻsɐ ˈi ˈu ʃapɛˈu aˈtɾas ˈdɐ ˈpoɻtɐ	He hangs the trousers and the hat behind the door.	vowel_reduction;open_mid;close_mid;nasal_vowel;sandhi;statement	Coda /l/→/r/ rhotacism giving retroflex [ɻ] in 'carça' (calça) per amaral1920 §22a; retroflex coda /r/ [ɻ] in 'porta' per amaral1920 §6b; 'a carça e' liaison per silva2002.
pt-BR-x-caipira-020	O sol forte racha a terra seca do quintá.	ˈu ˈsow ˈfoɻti ˈhaʃɐ ˈɐ ˈteʁɐ ˈsekɐ ˈdu kĩˈta	The strong sun cracks the dry earth of the yard.	vowel_reduction;close_mid;nasal_vowel;rhotic;l_dark_or_velar;sandhi;statement	Coda /l/→[w] in 'sol', retroflex coda /r/ [ɻ] in 'forte' and glottal onset [h] in 'racha' per amaral1920 §6; final-/r/ elision in 'quintá' (quintal→quintar→quintá) per amaral1920 §22a-23a; 'racha a' liaison.
