id	sentence	ipa	gloss_en	features	notes
pt-GW-001	Hoje não está calor nem vento.	ˈɔʒe ˈnɐ̃w̃ eˈsta kɐˈlɔr ˈnẽ ˈvẽtu	Today it is neither hot nor windy.	vowel_reduction;open_mid;close_mid;nasal_vowel;nasal_diphthong;rhotic;sandhi	Open [ɔ] in coda-rhotic 'calor' and alveolar trill [r] per couto1994; nasal [ẽ] in 'vento' per goncalves1996.
pt-GW-002	O bilhete custa mil francos.	u biˈʎɛte ˈkustɐ ˈmiɫ ˈfrɐ̃kos	The ticket costs a thousand francs.	vowel_reduction;close_mid;nasal_vowel;palatal;rhotic;l_dark_or_velar	Guinean currency the CFA franc per kihm1994; palatal [ʎ] in 'bilhete', dark coda [ɫ] in 'mil' and nasal [ɐ̃] in 'francos' per couto1994.
pt-GW-003	Tenho consulta na quinta-feira de manhã.	ˈtɛɲu kõˈsuɫtɐ nɐ ˈkĩtɐ ˈfejrɐ de mɐˈɲã	I have an appointment on Thursday morning.	vowel_reduction;close_mid;nasal_vowel;palatal;rhotic;diphthong_ei_ou;l_dark_or_velar	Palatal [ɲ] in 'tenho'/'manhã' and dark coda [ɫ] in 'consulta' per couto1994; retained /ej/ in 'feira' per kihm1994.
pt-GW-004	A minha família mora numa tabanca perto do rio.	ɐ ˈmiɲɐ fɐˈmiliɐ ˈmɔrɐ ˈnumɐ tɐˈbɐ̃kɐ ˈpɛrtu du ˈʁiu	My family lives in a village near the river.	vowel_reduction;open_mid;nasal_vowel;palatal;rhotic	Kriol-origin lexicon 'tabanca' (village) widely used in Guinean Portuguese per kihm1994; strong [ʁ] in 'rio' and palatal [ɲ] in 'minha' per couto1994.
pt-GW-005	Vira à direita e segue sempre em frente.	ˈvirɐ a diˈrejtɐ i ˈsɛɡe ˈsẽpre ẽ ˈfrẽte	Turn right and keep going straight ahead.	vowel_reduction;close_mid;nasal_vowel;rhotic;diphthong_ei_ou;sandhi	Retained /ej/ in 'direita' and alveolar trill [r] in the 'fr' cluster of 'frente' per couto1994; imperative register per goncalves1996.
pt-GW-006	Esta bianda de peixe está muito boa.	ˈɛstɐ biˈɐ̃dɐ de ˈpejʃe eˈsta ˈmujtu ˈbɔɐ	This fish bianda is very good.	vowel_reduction;open_mid;close_mid;nasal_vowel;diphthong_ei_ou;sandhi	Kriol-origin lexicon 'bianda' (staple rice-and-sauce meal) per kihm1994; retained /ej/ in 'peixe' and open [ɔ] in 'boa' per couto1994.
pt-GW-007	Onde fica o lumo desta terra?	ˈõde ˈfikɐ u ˈlumu ˈdɛstɐ ˈtɛrɐ	Where is this town's weekly market?	vowel_reduction;close_mid;nasal_vowel;rhotic;sandhi	Kriol-origin lexicon 'lumo' (periodic country market) per kihm1994; alveolar trill [r] in 'terra' per couto1994; interrogative register per goncalves1996.
pt-GW-008	Quantos francos custa o peixe fresco?	ˈkwɐ̃tos ˈfrɐ̃kos ˈkustɐ u ˈpejʃe ˈfrɛsku	How many francs does the fresh fish cost?	vowel_reduction;close_mid;nasal_vowel;rhotic;diphthong_ei_ou;sandhi	Guinean CFA franc per kihm1994; nasal [ɐ̃] in 'quantos'/'francos', retained /ej/ in 'peixe' and alveolar trill [r] in 'fresco' per couto1994.
pt-GW-009	Se chovesse, ficávamos em casa.	se ʃoˈvɛs̺e fiˈkavɐmos ẽ ˈkasɐ	If it rained, we would stay home.	vowel_reduction;close_mid;nasal_vowel;sandhi	[ʃ] onset in 'chovesse' per couto1994; conditional-imperfect frame; alveolar rhotic system per couto1994.
pt-GW-010	Ontem comprei fruta no lumo da tabanca.	ˈõtẽ kõˈprej ˈfrutɐ nu ˈlumu dɐ tɐˈbɐ̃kɐ	Yesterday I bought fruit at the village market.	vowel_reduction;close_mid;nasal_vowel;rhotic;diphthong_ei_ou	Kriol-origin lexicon 'lumo' (market) and 'tabanca' (village) per kihm1994; retained /ej/ in 'comprei' and alveolar trill [r] in 'fruta' per couto1994.
