id	sentence	ipa	gloss_en	features	notes
ast-x-sanabria-001	O ceo nun esta claru güei.	o θeo nun esta klaɾu ɡwei	The sky is not clear today.	close_mid;diphthong_ei_ou;statement;negation	Predorsal <c> before front vowel [θ] 'ceo' and 'güei' (< today) per frias_conde_sanabria; final atonic -o>-u 'claru' per garcia_arias2003.
ast-x-sanabria-002	Estos çapatos cuostan cuarenta euros.	estos θapatos kwostan kwaɾenta ewɾos	These shoes cost forty euros.	close_mid;sandhi;statement;number	Tonic Ŏ>/wo/ 'cuostan' (more archaic than Castilian /we/) per frias_conde_sanabria, p.3; ç>[θ] per garcia_arias2003.
ast-x-sanabria-003	La xunta ye manhana a las tres.	la ʃunta ʝe maɲana a las tɾes	The gathering is tomorrow at three.	close_mid;palatal;sandhi;statement;number	<x> [ʃ] 'xunta' (four-way sibilant system /s ʃ θ tʃ/) and copula 'ye' per frias_conde_sanabria; palatal <nh> [ɲ] per garcia_arias2003.
ast-x-sanabria-004	El miou irmao bibe cerca del riu.	el mjou iɾmao biβe θeɾka del rju	My brother lives near the river.	close_mid;rhotic;diphthong_ei_ou;l_dark_or_velar;sandhi;statement	Masc. article 'el' and betacism 'bibe' (< vive) per garcia_arias2003; word-initial trill [r] 'riu' per frias_conde_sanabria.
ast-x-sanabria-005	Bai en frente i tuorce pela primeira caleya.	baj en fɾente i twoɾθe pela pɾimejɾa kaleʝa	Go straight ahead and turn on the first lane.	close_mid;diphthong_ei_ou;sandhi;imperative	Tonic Ŏ>/wo/ 'tuorce' and <-eiro/-eira> outcome 'primeira' per frias_conde_sanabria; -LJ- > [ʝ] 'caleya' per garcia_arias2003.
ast-x-sanabria-006	La sopa de peixe estaba mui saborosa.	la sopa de pejʃe estaβa mwi saβoɾosa	The fish soup was very tasty.	close_mid;diphthong_ei_ou;sandhi;statement	<ei> 'peixe' and imperfect -aba per frias_conde_sanabria; coda [s] not [ʃ] (no chiado) and no vowel reduction per garcia_arias2003.
ast-x-sanabria-007	Onde cueyo el coche?	onde kweʝo el kotʃe	Where do I take the coach?	close_mid;l_dark_or_velar;sandhi;question	Tonic Ŏ>/wo/ 'cueyo' [kwe-]? -LJ->[ʝ] 'cueyo' (< I take) per garcia_arias2003; <ch> [tʃ] 'coche' per frias_conde_sanabria.
ast-x-sanabria-008	Cuantas personas bienen a cenar?	kwantas peɾsonas bjenen a θenaɾ	How many people are coming to supper?	close_mid;sandhi;question;number	Diphthong <ie> [je] 'bienen' with preserved -n as a consonant (no PT nasal vowel) per frias_conde_sanabria; predorsal <c> [θ] 'cenar' per garcia_arias2003.
ast-x-sanabria-009	Se you podiera, mercaba aquela casa.	se ʝow poðjeɾa meɾkaβa akela kasa	If I could, I would buy that house.	close_mid;diphthong_ei_ou;sandhi;statement	1sg pronoun 'you' [ʝow] and imperfect -aba per frias_conde_sanabria; 'mercar' (< to buy) per garcia_arias2003.
ast-x-sanabria-010	Mercamos figos i berças na feira.	meɾkamos fiɣos i beɾθas na fejɾa	We bought figs and greens at the fair.	close_mid;diphthong_ei_ou;sandhi;statement	F- retention 'figos' [f] per frias_conde_sanabria, p.4; betacism 'berças' and <ei> 'feira' per garcia_arias2003.
ast-x-sanabria-011	Manhana imos de barcu ata la ribeira.	maɲana imos de baɾku ata la riβejɾa	Tomorrow we go by boat to the riverside.	close_mid;palatal;rhotic;diphthong_ei_ou;sandhi;statement	Palatal <nh> [ɲ] 'manhana' and <-eira> 'ribeira' per garcia_arias2003; word-initial trill [r] 'ribeira' per frias_conde_sanabria.
ast-x-sanabria-012	Chama-me cuando chegares a casa.	tʃama me kwando tʃeɣaɾes a kasa	Call me when you get home.	close_mid;sandhi;imperative	PL-/KL-/FL- > <ch> [tʃ] 'chama' (< clamare) per frias_conde_sanabria, p.4; -n preserved 'cuando' (no nasal vowel) per garcia_arias2003.
ast-x-sanabria-013	Buonas tardes, como te ba la cousa?	bwonas taɾdes komo te ba la kowsa	Good afternoon, how are things with you?	close_mid;diphthong_ei_ou;question	Tonic Ŏ>/wo/ 'buonas' and betacism 'ba' (< vai) per frias_conde_sanabria; retained <ou> 'cousa' per garcia_arias2003.
ast-x-sanabria-014	Mais bal un paxaru na mano que dous bolando.	majs bal un paʃaɾu na mano ke dows bolando	A bird in the hand is worth two in the bush.	close_mid;diphthong_ei_ou;l_dark_or_velar;sandhi;statement	Betacism 'bal'/'bolando' and <x> [ʃ] 'paxaru' per garcia_arias2003; retained <ou> 'dous' and intervocalic -n- 'mano' per frias_conde_sanabria.
ast-x-sanabria-015	El gatu ñegro duorme cabo del lhume.	el ɡatu ɲeɡɾo dwoɾme kaβo del ʎume	The black cat sleeps by the fire.	close_mid;palatal;l_dark_or_velar;statement	Initial N- > [ɲ] 'ñegro' per frias_conde_sanabria, p.4; tonic Ŏ>/wo/ 'duorme' per garcia_arias2003.
ast-x-sanabria-016	Aquel ratu fugiu pa el buracu.	akel ratu fuʒju pa el buɾaku	That mouse fled into the hole.	close_mid;rhotic;l_dark_or_velar;sandhi;statement	Word-initial trill [r] 'ratu' and final atonic -u ('ratu','buracu') per garcia_arias2003; masc. article 'el' per frias_conde_sanabria.
ast-x-sanabria-017	Todu el mundo fala deste feito.	toðu el mundo fala deste fejto	The whole world talks about this deed.	close_mid;diphthong_ei_ou;l_dark_or_velar;sandhi;statement	/kt/>/it/ 'feito' [ejt] per frias_conde_sanabria, p.4; F- retention 'fala' and final -u 'todu' per garcia_arias2003.
ast-x-sanabria-018	Ye mui lludio cuando bebe.	ʝe mwi ʎuðjo kwando beβe	He is very tiresome when he drinks.	close_mid;palatal;l_dark_or_velar;statement	Initial L- > [ʎ] 'lludio' (< all Latin initial L- palatalises) per frias_conde_sanabria, p.4; /b/ retained 'bebe' per garcia_arias2003.
ast-x-sanabria-019	La lluz del sol relluz por riba de las llombas.	la ʎuθ del sol reʎuθ poɾ riβa de las ʎombas	The light of the sun shines over the hills.	close_mid;palatal;rhotic;l_dark_or_velar;sandhi;statement	Initial and -LL- > [ʎ] 'lluz','relluz','llombas' per frias_conde_sanabria, p.4; coda /l/ 'sol' and trill onset [r] per garcia_arias2003.
ast-x-sanabria-020	El moliñeiro coye a lluz na ñube.	el moliɲejɾo koʝe a ʎuθ na ɲuβe	The miller catches the light in the cloud.	close_mid;palatal;diphthong_ei_ou;l_dark_or_velar;sandhi;statement	-INU > -ñ- 'moliñeiro' and <-eiro> suffix per frias_conde_sanabria, p.4; initial N- > [ɲ] 'ñube' per garcia_arias2003.
