id	sentence	ipa	gloss_en	features	notes
pt-BR-x-pr-001	O tempo não está nada bom hoje de manhã.	u ˈtẽpu ˈnɐ̃w̃ eˈsta ˈnadɐ ˈbõ ˈoʒe de maˈɲɐ̃	The weather is not good at all this morning.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;palatal;sandhi;statement;negation	Curitibano: final /e/ kept as [e] in 'hoje' (the Curitiba 'e/o fechados'), not raised to [i] (silva2002; noll2008); palatal [ɲ] in 'manhã' (mateus_dandrade2000).
pt-BR-x-pr-002	Estes chinelos custam quarenta reais aqui.	ˈestis ʃiˈnelus ˈkustɐ̃w̃ kwaˈɾẽtɐ heˈajs aˈki	These sandals cost forty reais here.	vowel_reduction;close_mid;nasal_vowel;rhotic;sandhi;statement;number	Guttural onset rhotic [h] in 'reais' — the Paulistano-type strong R of transitional Curitibano, unlike the Gaúcho trill (noll2008); alveolar coda /s/ in 'estes'/'reais' (silva2002).
pt-BR-x-pr-003	A consulta é amanhã às três da tarde.	ɐ kõˈsuwtɐ ˈɛ amaˈɲɐ̃ as ˈtɾes dɐ ˈtaɾde	The appointment is tomorrow at three in the afternoon.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;l_dark_or_velar;sandhi;statement;number	Palatal [ɲ] in 'amanhã' (mateus_dandrade2000); coda /l/ vocalised to [w] in 'consulta' (silva2002); alveolar coda /s/ in 'às'/'três' (callou_leite2001).
pt-BR-x-pr-004	Meu irmão mora perto do mercado.	ˈmew iˈɾmɐ̃w̃ ˈmɔɾɐ ˈpeɾtu du meˈɾkadu	My brother lives near the market.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;sandhi;statement	Nasal diphthong [ɐ̃w̃] in 'irmão' (mateus_dandrade2000); coda /r/ tap [ɾ] in 'perto'/'mercado', not retroflex — the retroflex caipira r belongs to the Paraná interior, not Curitiba (amaral1920); final /o/ kept close (noll2008).
pt-BR-x-pr-005	Siga reto e vire na próxima esquina.	ˈsiɡɐ ˈhetu e ˈviɾe nɐ ˈpɾɔʃimɐ eˈskinɐ	Go straight and turn at the next corner.	vowel_reduction;open_mid;close_mid;rhotic;sandhi;imperative	Guttural onset [h] in 'reto' (noll2008); open-mid [ɔ] in 'próxima' (mateus_dandrade2000); 'reto e' vowel-junction sandhi (callou_leite2001).
pt-BR-x-pr-006	A vina com pão estava muito boa.	ɐ ˈvinɐ kõ ˈpɐ̃w̃ eˈstavɐ ˈmujtu ˈboɐ	The sausage with bread was very good.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;sandhi;statement	Curitibano regional lexicon 'vina' (Vienna sausage), from the German/Slavic settler substratum (noll2008); nasal [õ] in 'com', nasal diphthong [ɐ̃w̃] in 'pão' (mateus_dandrade2000).
pt-BR-x-pr-007	Onde é que você comprou esse guarda-chuva?	ˈõde ˈɛ ke voˈs̺e kõˈpɾow ˈese ˈɡwaɾdɐ ˈʃuvɐ	Where did you buy that umbrella?	vowel_reduction;open_mid;close_mid;nasal_vowel;diphthong_ei_ou;sandhi;question	Prestige pronoun 'você' (not 'tu'), the Curitibano default (noll2008); [ow] in 'comprou' (mateus_dandrade2000); 'que você' and open-mid [ɛ] in 'é' (callou_leite2001).
pt-BR-x-pr-008	Quantos piás vieram jogar bola hoje?	kwɐ̃ˈtus piˈas viˈeɾɐ̃w̃ ʒoˈɡaɾ ˈbolɐ ˈoʒe	How many kids came to play football today?	vowel_reduction;close_mid;nasal_vowel;sandhi;question	Curitibano/Paranaense regional lexicon 'piá' (boy/kid), from the Tupi-Guarani-influenced southern substratum (noll2008); final /e/ kept as [e] in 'hoje' (silva2002).
pt-BR-x-pr-009	Se você quisesse, comprava aquela casa.	se voˈs̺e kiˈzese kõˈpɾavɐ aˈkelɐ ˈkazɐ	If you wanted, I would buy that house.	vowel_reduction;close_mid;nasal_vowel;sandhi;statement	'você' + 3sg imperfect subjunctive 'quisesse' (noll2008); reduced-apodosis conditional with imperfect 'comprava', colloquial BR (callou_leite2001); dental /d/ retained (silva2002).
pt-BR-x-pr-010	Você comprou as frutas e as verduras na feira?	voˈs̺e kõˈpɾow as ˈfɾutas e as veˈɾduɾas nɐ ˈfejɾɐ	Did you buy the fruit and the vegetables at the market?	vowel_reduction;close_mid;nasal_vowel;diphthong_ei_ou;sandhi;question	'você' paradigm (noll2008); [ow] in 'comprou' (mateus_dandrade2000); alveolar coda /s/ across 'as frutas'/'as verduras', no palatalisation (silva2002).
