id	sentence	ipa	gloss_en	features	notes
pt-BR-x-sul-001	O tempo não está nada bom hoje de tarde.	ˈu ˈtẽpu ˈnɐ̃w̃ eˈsta ˈnadɐ ˈbõ ˈoʒe ˈde ˈtaɾde	The weather is not good at all this afternoon.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;sandhi;statement;negation	Conservative Gaúcho: final /e/ retained as [e] in 'hoje'/'tarde', not raised to [i] (mateus_dandrade2000); non-palatalising dental /d/ in 'de'/'tarde' per silva2002.
pt-BR-x-sul-002	Estes chinelos custam quarenta reais na feira.	ˈestes ʃiˈnelos ˈkustɐ̃ kaˈɾẽtɐ reˈajs ˈnɐ ˈfejɾɐ	These sandals cost forty reais at the market.	vowel_reduction;close_mid;nasal_vowel;rhotic;diphthong_ei_ou;sandhi;statement;number	Alveolar trill onset [r] in 'reais' — the European-sounding Gaúcho rhotic, not the guttural [ʁ] (silva2002); alveolar coda /s/ [s] in 'estes'/'reais', no palatalisation, per the falares do Sul division of nascentes1953.
pt-BR-x-sul-003	A consulta é amanhã às três da tarde.	ˈɐ kõˈsuwtɐ ˈɛ amaˈɲɐ̃ ˈas ˈtɾes ˈdɐ ˈtaɾde	The appointment is tomorrow at three in the afternoon.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;l_dark_or_velar;sandhi;statement;number	Palatal [ɲ] in 'amanhã' (mateus_dandrade2000); coda /l/ vocalised to [w] in 'consulta' as in general BR (silva2002); alveolar coda /s/ in 'às'/'três' per nascentes1953.
pt-BR-x-sul-004	Meu irmão mora aqui perto do arroio.	ˈmew iˈɾmɐ̃w̃ ˈmoɾɐ aˈki ˈpeɾtu ˈdu aˈroju	My brother lives right near the stream.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;rhotic;sandhi;statement	Regional lexicon 'arroio' (stream) from the Spanish/Platine adstrate of the Gaúcho region, documented for southern BR by noll2008; trill [r] in intervocalic 'arroio' (silva2002); nasal diphthong [ɐ̃w̃] in 'irmão' (mateus_dandrade2000).
pt-BR-x-sul-005	Segue reto e dobra na próxima esquina.	ˈseɡe ˈretu ˈe ˈdobɾɐ ˈnɐ ˈpɾɔʃimɐ eˈskinɐ	Go straight and turn at the next corner.	vowel_reduction;open_mid;close_mid;rhotic;sandhi;imperative	Alveolar trill onset [r] in 'reto' (silva2002); open-mid [ɔ] in 'próxima' (mateus_dandrade2000); 'reto e' vowel-junction sandhi (callou_leite2001).
pt-BR-x-sul-006	A costela com mandioca estava tri boa.	ˈɐ koˈstelɐ ˈkõ mɐ̃diˈokɐ eˈstavɐ ˈtɾi ˈboɐ	The rib with cassava was really good.	vowel_reduction;close_mid;nasal_vowel;sandhi;statement	Gaúcho intensifier 'tri' (= 'muito') and churrasco lexicon ('costela'), southern-BR register documented by noll2008; nasal [õ] in 'com', dental /d/ in 'mandioca' (silva2002).
pt-BR-x-sul-007	Onde é que tu deixaste o chimarrão?	ˈõde ˈɛ ˈke ˈtu deˈjʃaste ˈu ʃimaˈrɐ̃w̃	Where did you leave the mate?	vowel_reduction;open_mid;close_mid;nasal_vowel;nasal_diphthong;rhotic;diphthong_ei_ou;sandhi;question	Second-person 'tu' with 2sg preterite 'deixaste' — the Gaúcho campeiro paradigm attested for RS by cardoso_etal2014; 'chimarrão' (mate) regional lexicon (noll2008); trill [r] and nasal diphthong [ɐ̃w̃] in 'chimarrão' (silva2002).
pt-BR-x-sul-008	Quantos cavalos tem na tua estância?	ˈkɐ̃tos kaˈvalos ˈtẽ ˈnɐ ˈtuɐ eˈstɐ̃s̺iɐ	How many horses are there on your ranch?	vowel_reduction;close_mid;nasal_vowel;sandhi;question	'tua' + Platine ranching lexicon 'estância', southern-BR register (noll2008); possessive 'tua' consistent with the 'tu' paradigm of cardoso_etal2014; 'tua estância' vowel-junction sandhi (callou_leite2001).
pt-BR-x-sul-009	Se tu quisesses, comprava aquela chácara.	ˈse ˈtu kiˈzeses kõˈpɾavɐ aˈkelɐ ˈʃakaɾɐ	If you wanted, I would buy that little farm.	vowel_reduction;close_mid;nasal_vowel;sandhi;statement	'tu' + 2sg imperfect subjunctive 'quisesses' (cardoso_etal2014); reduced-apodosis conditional with imperfect 'comprava' typical of colloquial BR (noll2008); dental /d/ retained (silva2002).
pt-BR-x-sul-010	Tu compraste as frutas e as verduras na venda?	ˈtu kõˈpɾaste ˈas ˈfɾutas ˈe ˈas veˈɾduɾas ˈnɐ ˈvẽdɐ	Did you buy the fruit and the vegetables at the store?	vowel_reduction;close_mid;nasal_vowel;sandhi;question	'tu' + 2sg 'compraste' (cardoso_etal2014); 'venda' (small country store) regional lexicon (noll2008); alveolar coda /s/ across 'as frutas'/'as verduras', no palatalisation (nascentes1953).
