id	sentence	ipa	gloss_en	features	notes
pt-PT-x-terceira-001	O tempo não está nada bom hoje.	ˈo ˈtẽpu ˈnɐ̃w̃ eˈʃta ˈnadɐ ˈbõ ˈɔʒɨ	The weather is not good at all today.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;sandhi;statement;negation	Article 'o' kept as back [o] (no eastern/western /u/ labialisation) per mikolajczak2014; reduction and nasals inherited per mateus_dandrade2000.
pt-PT-x-terceira-002	Um quilo de fruta custa dois euros.	ˈũ ˈkilu ˈdɨ ˈfɾutɐ ˈkuʃtɐ ˈdojz ˈewɾuʃ	A kilo of fruit costs two euros.	vowel_reduction;coda_sibilant;close_mid;nasal_vowel;sandhi;statement;number	Back [u] kept in 'fruta'/'custa' — Terceira does not front the stressed /u/ per mikolajczak2014; coda [ʃ] per mateus_dandrade2000.
pt-PT-x-terceira-003	A reunião é depois do almoço.	ˈɐ ʁewniˈɐ̃w̃ ˈɛ dɨˈpwojʒ ˈdu ɐˈɫmwɔsu	The meeting is after lunch.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;rhotic;l_dark_or_velar;sandhi;statement	Labial crescent on-glide [w] in 'depois'/'almoço' per mikolajczak2014; nasal [ɐ̃w̃], strong [ʁ] and dark coda [ɫ] per mateus_dandrade2000.
pt-PT-x-terceira-004	A minha família mora perto do mar.	ˈɐ ˈmwiɲɐ fɐˈmwiliɐ ˈmwɔɾɐ ˈpɛɾtu ˈdu ˈmaɾ	My family lives near the sea.	vowel_reduction;open_mid;palatal;statement	Crescent [w] after labial onsets in 'minha'/'família'/'mora' per mikolajczak2014; palatal [ɲ] inherited per mateus_dandrade2000.
pt-PT-x-terceira-005	Segue em frente e vira na segunda rua.	ˈsɨɡɨ ˈẽ ˈfɾẽtɨ ˈe ˈvwiɾɐ ˈnɐ ˈsɨɡndɐ ˈʁuɐ	Keep straight ahead and turn on the second street.	vowel_reduction;close_mid;nasal_vowel;rhotic;sandhi;imperative	Crescent [w] in 'vira'; back [u] kept in 'rua' (no fronting) per mikolajczak2014; 'segue em' liaison per mateus_dandrade2000; imperative register.
pt-PT-x-terceira-006	A sopa de peixe estava muito boa.	ˈɐ ˈsɔpɐ ˈdɨ ˈpejʃ eˈʃtavɐ ˈmujtu ˈbwɔɐ	The fish soup was very good.	vowel_reduction;coda_sibilant;open_mid;close_mid;diphthong_ei_ou;sandhi;statement	a-metaphony [a] raised to [ɔ] before a final -o in 'boa' per segura_saramago2001; 'ei' kept in 'peixe' and coda [ʃ] per mateus_dandrade2000.
pt-PT-x-terceira-007	Onde é que apanho o autocarro?	ˈõdɨ ˈɛ ˈkɨ ɐˈpɔɲu ˈo awtuˈkɔʁu	Where do I catch the bus?	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;rhotic;sandhi;question	a-metaphony in 'apanho' ([ɐˈpɔɲu]) and 'autocarro' ([awtuˈkɔʁu]) per segura_saramago2001; palatal [ɲ] and strong [ʁ] per mateus_dandrade2000.
pt-PT-x-terceira-008	Quantas pessoas vêm ao jantar?	ˈkɐ̃tɐʃ pɨˈs̺ɔɐʒ ˈvẽ ˈɐu ʒɐ̃ˈtaɾ	How many people are coming to dinner?	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;question;number	Nasal [ɐ̃]/[ẽ] and coda [ʃ] in 'quantas'; interrogative per mateus_dandrade2000; central-group profile per vasconcelos1892.
pt-PT-x-terceira-009	Se pudesse, comprava um gato preto.	ˈsɨ puˈdɛs̺ɨ kõˈpɾavɐ ˈũ ˈɡɔtu ˈpɾɛtu	If I could, I would buy a black cat.	vowel_reduction;open_mid;close_mid;nasal_vowel;sandhi;statement	a-metaphony [a] raised to [ɔ] in 'gato' ([ˈɡɔtu]) per segura_saramago2001; open [ɛ] in 'preto', nasal in 'um' per mateus_dandrade2000.
pt-PT-x-terceira-010	Comprei um pato e queijo na feira.	kõˈpɾej ˈũ ˈpɔtu ˈe ˈkejʒu ˈnɐ ˈfejɾɐ	I bought a duck and cheese at the market.	vowel_reduction;open_mid;close_mid;nasal_vowel;diphthong_ei_ou;sandhi;statement	a-metaphony in 'pato' ([ˈpɔtu]) per segura_saramago2001; 'ei' diphthongs in 'comprei'/'queijo'/'feira' per mateus_dandrade2000.
pt-PT-x-terceira-011	Amanhã vamos de barco até à ilha.	ɐmɐˈɲã ˈvɔmuʒ ˈdɨ ˈbaɾku ɐˈtɛ ˈa ˈiʎɐ	Tomorrow we go by boat to the island.	vowel_reduction;coda_sibilant;open_mid;palatal;sandhi;statement	a-metaphony in 'vamos' ([ˈvɔmuʒ]) per segura_saramago2001; palatal [ʎ] in 'ilha' and 'até à' liaison per mateus_dandrade2000.
pt-PT-x-terceira-012	Telefona-me quando chegares a casa.	tɨlɨˈfwɔnɐ ˈmɨ ˈkɐ̃du ʃɨˈɡaɾɨz ˈɐ ˈkazɐ	Call me when you get home.	vowel_reduction;coda_sibilant;open_mid;nasal_vowel;sandhi;imperative	Crescent [w] in 'telefona'; nasal [ɐ̃] in 'quando' and coda [ʃ] in 'chegares' per mikolajczak2014; clitic imperative per mateus_dandrade2000.
pt-PT-x-terceira-013	Boa tarde, então como tem passado?	ˈbwɔɐ ˈtaɾd ẽˈtɐ̃w̃ ˈkɔmu ˈtẽ pɐˈs̺ɔdu	Good afternoon, so how have you been?	vowel_reduction;open_mid;close_mid;nasal_vowel;nasal_diphthong;sandhi;question	Crescent [w] in 'boa' and a-metaphony in 'passado' ([pɐˈs̺ɔdu]) per mikolajczak2014; nasal [ɐ̃w̃] in 'então' per mateus_dandrade2000.
pt-PT-x-terceira-014	Mais vale um pássaro na mão que dois a voar.	ˈmajʒ ˈvalɨ ˈũ ˈpas̺ɐɾu ˈnɐ ˈmɐ̃w̃ ˈkɨ ˈdojz ˈɐ vuˈaɾ	A bird in the hand is worth two in the bush.	vowel_reduction;coda_sibilant;close_mid;nasal_vowel;nasal_diphthong;sandhi;statement	Coda [ʃ] in 'mais'/'dois' and nasal [ɐ̃w̃] in 'mão' per mateus_dandrade2000; proverb frame; central-group profile per vasconcelos1892.
pt-PT-x-terceira-015	O carro do meu primo é muito rápido.	ˈo ˈkɔʁu ˈdu ˈmew ˈpɾimu ˈɛ ˈmujtu ˈʁapidu	My cousin's car is very fast.	open_mid;close_mid;rhotic;sandhi;statement	a-metaphony in 'carro' ([ˈkɔʁu]) per segura_saramago2001; strong [ʁ] and open [ɛ] per mateus_dandrade2000.
pt-PT-x-terceira-016	Naquela noite o porco fugiu do curral.	nɐˈkɛlɐ ˈnojtɨ ˈo ˈpwɔɾku fuˈɡiw ˈdu kuˈʁaɫ	That night the pig ran off from the pen.	vowel_reduction;open_mid;close_mid;rhotic;l_dark_or_velar;sandhi;statement	Crescent [w] in 'porco' ([ˈpwɔɾku]), the most individualising terceirense trait, per mikolajczak2014; dark coda [ɫ] in 'curral'.
pt-PT-x-terceira-017	O sol brilha por cima do mar azul.	ˈo ˈsɔɫ ˈbɾiʎɐ ˈpwɔɾ ˈsimɐ ˈdu ˈmaɾ ɐˈzuɫ	The sun shines over the blue sea.	vowel_reduction;open_mid;close_mid;palatal;l_dark_or_velar;statement	Crescent [w] in 'por', velar coda [ɫ] in 'sol'/'azul' and palatal [ʎ] in 'brilha' per mikolajczak2014; open [ɔ] per mateus_dandrade2000.
pt-PT-x-terceira-018	O trabalho do meu filho é difícil.	ˈo tɾɐˈbɔʎu ˈdu ˈmew ˈfwiʎu ˈɛ diˈfwisiɫ	My son's job is difficult.	vowel_reduction;open_mid;close_mid;palatal;l_dark_or_velar;sandhi;statement	a-metaphony and crescent [w] in 'trabalho' ([tɾɐˈbɔʎu]) and 'filho' per segura_saramago2001; dark coda [ɫ] in 'difícil' per mateus_dandrade2000.
pt-PT-x-terceira-019	O café está muito quente e forte.	ˈo kɐˈfɛ eˈʃta ˈmujtu ˈkẽtɨ ˈe ˈfwɔɾtɨ	The coffee is very hot and strong.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;statement	Crescent [w] in 'forte'; open [ɛ] in 'café', nasal [ẽ] in 'quente' and coda [ʃ] per mikolajczak2014.
pt-PT-x-terceira-020	O bicho do mato assustou o gato.	ˈo ˈbwiʃu ˈdu ˈmɔtu ɐs̺uˈʃto ˈo ˈɡɔtu	The creature from the woods scared the cat.	vowel_reduction;coda_sibilant;open_mid;close_mid;diphthong_ei_ou;sandhi;statement;number	Crescent [w] in 'bicho' ([ˈbwiʃu]) and a-metaphony in 'mato'/'gato' ([ˈmɔtu]/[ˈɡɔtu]) per mikolajczak2014; 'ou' in 'assustou' per mateus_dandrade2000.
