id	sentence	ipa	gloss_en	features	notes
pt-BR-x-fluminense-001	O tempo não está bom hoje, não vou sair.	u ˈtẽpu ˈnɐ̃w̃ eˈʃta ˈbõ ˈoʒi ˈnɐ̃w̃ ˈvow ˈsajh	The weather is not good today, I'm not going out.	vowel_reduction;coda_sibilant;close_mid;nasal_vowel;nasal_diphthong;rhotic;diphthong_ei_ou;sandhi;statement;negation	Coastal-Fluminense coda /S/ palatalised 'está' [eˈʃta] and word-final coda /r/ aspirated 'sair' [ˈsajh] per callou2010 and silva2002.
pt-BR-x-fluminense-002	Essas duas camisas custam trinta reais.	ˈesaʃ ˈduaʃ kaˈmizaʃ ˈkuʃtɐ̃w̃ ˈtɾĩtɐ xeˈajʃ	These two shirts cost thirty reais.	vowel_reduction;coda_sibilant;close_mid;nasal_vowel;sandhi;statement;number	Coda [ʃ] 'camisas'/'reais' and velar onset /r/ 'reais' [xeˈajʃ] per callou2010 and silva2002.
pt-BR-x-fluminense-003	A consulta é amanhã às três da tarde.	ɐ kõˈsuwtɐ ˈɛ amaˈɲɐ̃ aʃ ˈtɾeʃ dɐ ˈtaxd͡ʒi	The appointment is tomorrow at three in the afternoon.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;palatal;l_dark_or_velar;sandhi;statement;number	Palatal [ɲ] 'amanhã', chiado 'às três' and velar coda /r/ 'tarde' [ˈtaxdi] per callou2010 and mateus_dandrade2000.
pt-BR-x-fluminense-004	Meu irmão mora perto daqui com a família.	ˈmew iˈxmɐ̃w̃ ˈmɔɾɐ ˈpextu daˈki kõ ɐ faˈmiliɐ	My brother lives near here with the family.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;sandhi;statement	Nasal diphthong 'irmão' and velar coda /r/ 'perto' [ˈpextu] per callou2010 and callou_leite2001.
pt-BR-x-fluminense-005	Vira à direita e segue reto até a praça.	ˈviɾɐ a d͡ʒiˈɾejtɐ i ˈseɡi ˈxetu aˈtɛ ɐ ˈpɾasɐ	Turn right and keep straight on until the square.	vowel_reduction;open_mid;close_mid;diphthong_ei_ou;sandhi;imperative	Affrication 'direita' and velar onset /r/ 'reto' [ˈxetu] per silva2002 and callou2010.
pt-BR-x-fluminense-006	A comida daquele restaurante estava deliciosa.	ɐ koˈmidɐ daˈkeli xeʃtaˈwɾɐ̃t͡ʃi eˈʃtavɐ delis̺iˈozɐ	The food at that restaurant was delicious.	vowel_reduction;coda_sibilant;close_mid;nasal_vowel;sandhi;statement	Velar onset /r/ 'restaurante' [x] and chiado 'estava' [eˈʃtavɐ] per callou2010 and silva2002.
pt-BR-x-fluminense-007	Onde é que a gente pega o ônibus pro centro?	ˈõd͡ʒi ˈɛ ki ɐ ˈʒẽt͡ʃi ˈpeɡɐ u ˈonibuʃ ˈpɾu ˈs̺ẽtɾu	Where do we catch the bus to downtown?	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;question	Colloquial 'a gente'/'ônibus'; coda [ʃ] 'ônibus' [ˈonibuʃ] and open-mid [ɛ] per callou2010 and mateus_dandrade2000.
pt-BR-x-fluminense-008	Quantas pessoas você vai levar na viagem?	kwɐ̃ˈtaʃ peˈsoaʃ voˈs̺e ˈvaj leˈvah nɐ viˈaʒẽj̃	How many people are you taking on the trip?	vowel_reduction;coda_sibilant;close_mid;nasal_vowel;rhotic;sandhi;question;number	'você' with 3sg; word-final coda /r/ aspirated 'levar' [leˈvah] and coda [ʃ] per callou2010 and silva2002.
pt-BR-x-fluminense-009	Se eu pudesse, comprava aquela casa azul.	si ˈew puˈdesi kõˈpɾavɐ aˈkelɐ ˈkazɐ aˈzuw	If I could, I would buy that blue house.	vowel_reduction;close_mid;nasal_vowel;l_dark_or_velar;sandhi;statement	Coda /l/ vocalised 'azul' [aˈzuw] and final raising 'pudesse' per silva2002 and callou_leite2001.
pt-BR-x-fluminense-010	Ontem eu comprei frutas e verduras na feira.	ˈõtẽj̃ ˈew kõˈpɾej ˈfɾutaʃ i veˈxduɾaʃ nɐ ˈfejɾɐ	Yesterday I bought fruit and vegetables at the market.	vowel_reduction;coda_sibilant;close_mid;nasal_vowel;diphthong_ei_ou;sandhi;statement	'ei' 'feira', velar coda /r/ 'verduras' [veˈxduɾaʃ] and chiado 'frutas' per callou2010 and silva2002.
pt-BR-x-fluminense-011	Semana que vem a gente vai viajar de trem.	seˈmanɐ ki ˈvẽj̃ ɐ ˈʒẽt͡ʃi ˈvaj viaˈʒah d͡ʒi ˈtɾẽj̃	Next week we're going to travel by train.	vowel_reduction;close_mid;nasal_vowel;rhotic;statement	'a gente'/'trem'; nasal [ẽ] and word-final coda /r/ aspirated 'viajar' [viaˈʒah] per callou2010 and silva2002.
pt-BR-x-fluminense-012	Me liga quando você chegar em casa, tá legal?	mi ˈliɡɐ ˈkwɐ̃du voˈs̺e ʃeˈɡah ẽj̃ ˈkazɐ ˈta leˈɡaw	Call me when you get home, all right?	vowel_reduction;close_mid;nasal_vowel;rhotic;l_dark_or_velar;imperative;question	Imperative 'me liga'; word-final coda /r/ aspirated 'chegar' [ʃeˈɡah] and coda /l/ vocalised 'legal' per callou2010 and silva2002.
pt-BR-x-fluminense-013	Bom dia, tudo bem com você hoje?	ˈbõ ˈd͡ʒiɐ ˈtudu ˈbẽj̃ kõ voˈs̺e ˈoʒi	Good morning, how are you today?	vowel_reduction;close_mid;nasal_vowel;question	'você' greeting; affrication 'dia' [ˈd͡ʒiɐ] and nasal [õ]/[ẽ] per silva2002 and mateus_dandrade2000.
pt-BR-x-fluminense-014	Quem não arrisca não petisca.	ˈkẽj̃ ˈnɐ̃w̃ aˈʁiʃkɐ ˈnɐ̃w̃ peˈt͡ʃiʃkɐ	Nothing ventured, nothing gained.	vowel_reduction;coda_sibilant;close_mid;nasal_vowel;nasal_diphthong;rhotic;sandhi;statement	Chiado codas 'arrisca'/'petisca' [aˈʁiʃkɐ peˈt͡ʃiʃkɐ] and affrication before [i] per callou2010 and silva2002.
