id	sentence	ipa	gloss_en	features	notes
pt-BR-x-bahia-001	O tempo não está agradável hoje de dia.	u ˈtẽpu ˈnɐ̃w̃ ɛˈsta aɡɾaˈdavɪw ˈoʒi di ˈd͡ʒiɐ	The weather is not nice today.	vowel_reduction;open_mid;close_mid;nasal_vowel;nasal_diphthong;l_dark_or_velar;sandhi;statement;negation	Baiano open pretonic /o/->[ɔ] absent here but /e/ context and reduced finals per cardoso_etal2014; palatal africada /d/+/i/->[d͡ʒ] in 'de dia' (africadas baianas) per cardoso_etal2014; nasal diphthong [ɐ̃w̃] in 'não' per mateus_dandrade2000. Coda /S/ stays alveolar [s] in Salvador (no chiado) per cardoso_etal2014.
pt-BR-x-bahia-002	Estes dez pães custam nove reais.	ˈestɪs ˈdes ˈpɐ̃j̃s ˈkustɐ̃ ˈnovi ʁɛˈajs	These ten loaves cost nine reais.	vowel_reduction;open_mid;close_mid;nasal_vowel;nasal_diphthong;rhotic;sandhi;statement;number	Alveolar coda [s] in 'estes'/'dez'/'reais' (Bahian non-chiado) per cardoso_etal2014; strong onset /r/->[ʁ] in 'reais' per silva2002; nasal diphthong [ɐ̃j̃s] in 'pães' per mateus_dandrade2000.
pt-BR-x-bahia-003	A consulta é amanhã às onze horas.	ɐ kõˈsuwtɐ ˈɛ amaˈɲɐ̃ as ˈõzi ˈoɾas	The appointment is tomorrow at eleven.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;l_dark_or_velar;sandhi;statement;number	Vocalised coda /l/->[w] in 'consulta' per silva2002; palatal [ɲ] in 'amanhã' and 'às onze' vowel liaison per mateus_dandrade2000; alveolar coda [s] per cardoso_etal2014.
pt-BR-x-bahia-004	Meu tio mora numa casa amarela.	ˈmew ˈt͡ʃiu ˈmoɾɐ ˈnumɐ ˈkazɐ amaˈɾelɐ	My uncle lives in a yellow house.	vowel_reduction;close_mid;sandhi;statement	Palatal africada /t/+/i/->[t͡ʃ] in 'tio' (africadas baianas, retained before /i/) per cardoso_etal2014; 'casa amarela' vowel liaison and intervocalic [z] per silva2002.
pt-BR-x-bahia-005	Vira ali na esquina e segue em frente.	ˈviɾɐ aˈli nɐ ɛˈskinɐ i ˈsɛɡi ɪ̃ ˈfɾẽti	Turn there at the corner and go straight ahead.	vowel_reduction;open_mid;close_mid;nasal_vowel;sandhi;imperative	Open pretonic /e/->[ɛ] in 'esquina' per cardoso_etal2014; 'esquina e' vowel liaison and nasal [ẽ] in 'em' per mateus_dandrade2000.
pt-BR-x-bahia-006	A moqueca de peixe estava deliciosa.	ɐ mɔˈkekɐ di ˈpejʃi ɛˈstavɐ dɛlis̺iˈozɐ	The fish moqueca was delicious.	vowel_reduction;open_mid;close_mid;diphthong_ei_ou;sandhi;statement	Open pretonic /o/->[ɔ] in 'moqueca' and /e/->[ɛ] in 'deliciosa' per cardoso_etal2014; 'ei' diphthong retained in 'peixe' per callou_leite2001; alveolar coda [s] per cardoso_etal2014.
pt-BR-x-bahia-007	Onde é que a gente pega o ônibus?	ˈõdi ˈɛ ki ɐ ˈʒẽti ˈpeɡɐ u ˈonibus	Where do we catch the bus?	vowel_reduction;open_mid;close_mid;nasal_vowel;sandhi;question	Open mid [ɛ] in 'é' and 'a gente'/'que a' liaisons per mateus_dandrade2000; nasal [õ] in 'onde' per silva2002; alveolar final [s] in 'ônibus' per cardoso_etal2014.
pt-BR-x-bahia-008	Quantos parentes você espera hoje?	kwɐ̃ˈtʊs paˈɾẽtɪs vɔˈs̺e ɛˈspeɾɐ ˈoʒi	How many relatives are you expecting today?	vowel_reduction;open_mid;close_mid;nasal_vowel;sandhi;question;number	Open pretonic /o/->[ɔ] in 'você' and /e/->[ɛ] in 'espera' per cardoso_etal2014; nasal [ɐ̃] in 'quantos' and 'parentes' per mateus_dandrade2000; alveolar coda [s] (non-chiado) per cardoso_etal2014.
pt-BR-x-bahia-009	Se eu pudesse, comprava aquela rede bonita.	si ˈew puˈdesi kõˈpɾavɐ aˈkelɐ ˈʁedi bɔˈnitɐ	If I could, I would buy that nice hammock.	vowel_reduction;open_mid;close_mid;nasal_vowel;rhotic;sandhi;statement	Conditional-imperfect frame; strong onset /r/->[ʁ] in 'rede' per silva2002; 'se eu' vowel liaison and open mid [ɛ] in 'aquela' per mateus_dandrade2000.
pt-BR-x-bahia-010	A gente comprou dendê e farinha na feira.	ɐ ˈʒẽti kõˈpɾow dẽˈde i faˈɾiɲɐ nɐ ˈfejɾɐ	We bought palm oil and flour at the market.	vowel_reduction;close_mid;nasal_vowel;palatal;diphthong_ei_ou;sandhi;statement	'ou' realised [ow] in 'comprou' and 'ei' in 'feira' per callou_leite2001; palatal [ɲ] in 'farinha' and 'dendê e' liaison per mateus_dandrade2000.
