id	sentence	ipa	gloss_en	features	notes
pt-PT-x-porto-001	O tempo não está nada bom, parece que vai chover.	o ˈtẽpu ˈnɐ̃w̃ eˈʃta ˈnadɐ ˈbõ pɐˈɾjɛsɨ kɨ ˈbaj ʃuˈbjɛɾ	The weather is not good at all, it looks like it will rain.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;sandhi;statement;negation	Northern betacism 'vai'/'chover' realised [b]/[ʃuˈbjɛɾ] per cintra1971; open tonic diphthong [jɛ] in 'parece' and 'chover' per brissos2018.
pt-PT-x-porto-002	Estes livros novos custam trinta e cinco euros.	ˈjeʃtɨʒ ˈlibɾuʒ ˈnwɔbuʃ ˈkuʃtɐ̃ ˈtɾĩtɐ i ˈsĩku ˈewɾuʃ	These new books cost thirty-five euros.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;statement;number	Close tonic diphthong 'estes' [ˈjeʃtɨʒ] per cintra1971; betacism 'livros'/'novos' [b] per segura2013; coda [ʃ] chiado inherited per mateus_dandrade2000.
pt-PT-x-porto-003	A reunião com o avô é às nove desta noite.	ɐ ʁewniˈɐ̃w̃ kõ o ɐˈbwo ˈjɛ aʒ ˈnwɔbɨ ˈdjɛʃtɐ ˈnojtɨ	The meeting with grandfather is tonight at nine.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;rhotic;sandhi;statement;number	Close [o] diphthong with betacism 'avô' [ɐˈbwo] per cintra1971; strong initial [ʁ] in 'reunião' per segura2013.
pt-PT-x-porto-004	O meu primo vive numa vivenda perto do rio.	o ˈmew ˈpɾimu ˈbibɨ ˈnumɐ biˈbẽdɐ ˈpjɛɾtu du ˈʁiu	My cousin lives in a house near the river.	vowel_reduction;open_mid;close_mid;nasal_vowel;rhotic;statement	Betacism 'vive'/'vivenda' [ˈbibɨ]/[biˈbẽdɐ] per cintra1971; strong [ʁ] in 'rio' per segura2013.
pt-PT-x-porto-005	Vira à esquerda e segue sempre em frente até à ponte.	ˈbiɾɐ a eˈʃkjɛɾdɐ i ˈsɨɡɨ ˈsẽpɾ ẽ ˈfɾẽtɨ ɐˈtjɛ a ˈpõtɨ	Turn left and keep straight ahead to the bridge.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;imperative	Betacism imperative 'vira' [ˈbiɾɐ] per cintra1971; open diphthong [jɛ] in 'esquerda' and 'até' per brissos2018.
pt-PT-x-porto-006	A carne de vaca com feijão estava mesmo deliciosa.	ɐ ˈkaɾnɨ dɨ ˈbakɐ kõ feˈjʒɐ̃w̃ eˈʃtabɐ ˈmjɛʃmu dɨlisiˈwɔzɐ	The beef with beans was really delicious.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;diphthong_ei_ou;sandhi;statement	Betacism 'vaca'/'estava' [ˈbakɐ]/[eˈʃtabɐ] per cintra1971; 'ei' retention in 'feijão' [ej] per cintra1971; inherited coda [ʃ] per mateus_dandrade2000.
pt-PT-x-porto-007	Onde é que fica a estação dos autocarros?	ˈwõdɨ ˈjɛ kɨ ˈfikɐ ɐ eʃtɐˈsɐ̃w̃ duz awtuˈkaʁuʃ	Where is the bus station?	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;rhotic;sandhi;question	Strong [ʁ] in 'autocarros' per segura2013; nasal diphthong [ɐ̃w̃] in 'estação' and 'dos autocarros' voiced sandhi [z] inherited per mateus_dandrade2000.
pt-PT-x-porto-008	Quantas pessoas vêm ao jantar esta noite?	kwɐ̃ˈtɐʃ pɨˈs̺wɔɐʒ ˈbjẽ ɐu ʒɐ̃ˈtaɾ ˈjeʃtɐ ˈnojtɨ	How many people are coming to dinner tonight?	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;question;number	Betacism 'vêm' [ˈbjẽ] and close diphthong 'esta' [ˈjeʃtɐ] per cintra1971; apical intervocalic [s̺] in 'pessoas' documented per cintra1971; 'pessoas vêm' coda-s sandhi inherited per mateus_dandrade2000.
pt-PT-x-porto-009	Se eu pudesse, comprava aquela casa velha no monte.	sɨ ˈew puˈdjɛs̺ɨ kõˈpɾabɐ ɐˈkjɛlɐ ˈkazɐ ˈbjɛʎɐ nu ˈmõtɨ	If I could, I would buy that old house on the hill.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;sandhi;statement	Betacism 'comprava'/'velha' [b] with palatal [ʎ] in 'velha' per cintra1971; open diphthong [jɛ] in 'pudesse'/'aquela' per brissos2018; 'se eu' liaison inherited per mateus_dandrade2000.
pt-PT-x-porto-010	Ontem comprámos vinho verde e pães quentes na feira.	ˈwõtɨ̃ kõˈpɾamuʒ ˈbiɲu ˈbjɛɾd i ˈpɐ̃j̃ʃ kẽˈtɨʒ nɐ ˈfejɾɐ	Yesterday we bought green wine and warm bread at the market.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;palatal;diphthong_ei_ou;sandhi;statement	Betacism 'vinho'/'verde' [ˈbiɲu]/[ˈbjɛɾdɨ] with palatal [ɲ] per cintra1971; 'ei' retention 'feira' [ˈfejɾɐ] per cintra1971; nasal diphthong [ɐ̃j̃] in 'pães' inherited per mateus_dandrade2000.
pt-PT-x-porto-011	No próximo mês vamos de comboio até ao Porto ver o mar.	nu ˈpɾwɔʃimu ˈmjeʒ ˈbamuʒ dɨ kõˈboju ɐˈtjɛ ɐu ˈpwɔɾtu ˈbjɛɾ o ˈmaɾ	Next month we go by train to Porto to see the sea.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;statement	Close [e] diphthong 'mês' [ˈmjeʒ] and the emblematic 'Porto' [ˈpwɔɾtu] per brissos2018; betacism 'vamos'/'ver' [b] per cintra1971; 'até ao' liaison inherited per mateus_dandrade2000.
pt-PT-x-porto-012	Telefona ao avô quando chegares a Vila do Conde.	tɨlɨˈfwɔnɐ ɐu ɐˈbwo ˈkwɐ̃du ʃɨˈɡaɾɨz ɐ ˈbilɐ du ˈkõdɨ	Call grandfather when you get to Vila do Conde.	vowel_reduction;open_mid;close_mid;nasal_vowel;sandhi;imperative	Betacism 'Vila' [ˈbilɐ] and close [o] diphthong 'avô' [ɐˈbwo] per cintra1971; 'chegares a' voiced coda-s sandhi [z] inherited per mateus_dandrade2000.
pt-PT-x-porto-013	Bom dia, então como é que tens passado, ó rapaz?	ˈbõ ˈdiɐ ẽˈtɐ̃w̃ ˈkwɔmu ˈjɛ kɨ ˈtẽʃ pɐˈs̺adu ˈwɔ ʁɐˈpaʃ	Good morning, so how have you been, lad?	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;rhotic;sandhi;question	Strong initial [ʁ] in 'rapaz' per segura2013; open diphthong [wɔ] in 'como' per brissos2018; nasal diphthong [ɐ̃w̃] 'então' and apical [s̺] 'passado' per mateus_dandrade2000.
pt-PT-x-porto-014	Mais vale um pássaro na mão que dois a voar.	ˈmajʒ ˈbalɨ ˈũ ˈpas̺ɐɾu nɐ ˈmɐ̃w̃ kɨ ˈdojz ɐ buˈaɾ	A bird in the hand is worth two in the bush.	vowel_reduction;coda_sibilant;close_mid;nasal_vowel;nasal_diphthong;sandhi;statement	Betacism 'vale'/'voar' [ˈbalɨ]/[buˈaɾ] per cintra1971; coda [ʃ] 'mais' and nasal diphthong [ɐ̃w̃] 'mão' inherited per mateus_dandrade2000.
pt-PT-x-porto-015	O carro corre depressa pela serra acima.	o ˈkaʁu ˈkwɔʁɨ dɨˈpɾjɛs̺ɐ pɨlɐ ˈsjɛʁɐ ɐˈsimɐ	The car races quickly up the mountain.	vowel_reduction;open_mid;close_mid;rhotic;sandhi;statement	Strong [ʁ] for the ⟨rr⟩ grapheme in 'carro'/'corre'/'serra' per segura2013; open diphthong [jɛ] in 'depressa'/'pela'/'serra' per brissos2018; 'serra acima' liaison inherited per mateus_dandrade2000.
pt-PT-x-porto-016	O galo cantou primeiro, depois veio o sol.	o ˈɡalu kɐ̃ˈtow pɾiˈmejɾu dɨˈpojʒ ˈbeju o ˈswɔɫ	The rooster crowed first, then the sun came out.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;diphthong_ei_ou;l_dark_or_velar;sandhi;statement	'ou' retention 'cantou' [kɐ̃ˈtow] and 'ei' retention 'primeiro' [pɾiˈmejɾu] per cintra1971; betacism 'veio' [ˈbeju] per cintra1971; dark coda [ɫ] in 'sol' inherited per mateus_dandrade2000.
pt-PT-x-porto-017	Ele mora perto do mar e trabalha no barco.	ˈjelɨ ˈmwɔɾɐ ˈpjɛɾtu du ˈmaɾ i tɾɐˈbaʎɐ nu ˈbaɾku	He lives near the sea and works on the boat.	vowel_reduction;open_mid;close_mid;palatal;statement	Close [e] diphthong 'ele' [ˈjelɨ] per cintra1971; open diphthong [wɔ] 'mora' and [jɛ] 'perto' per brissos2018; palatal [ʎ] in 'trabalha' inherited per mateus_dandrade2000.
pt-PT-x-porto-018	O peixeiro velho vende peixe fresco lá no cais.	o peˈjʃejɾu ˈbjɛʎu ˈbẽdɨ ˈpejʃɨ ˈfɾjɛʃku ˈla nu ˈkajʃ	The old fishmonger sells fresh fish on the quay.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;palatal;diphthong_ei_ou;statement	'ei' retention 'peixeiro'/'peixe' [ej] per cintra1971; betacism 'velho'/'vende' [b] with palatal [ʎ] in 'velho' per cintra1971; inherited coda [ʃ] per mateus_dandrade2000.
pt-PT-x-porto-019	O sol brilha por cima do vale enquanto o gado pasta.	o ˈswɔɫ ˈbɾiʎɐ puɾ ˈsimɐ du ˈbal ẽˈkwɐ̃tu o ˈɡadu ˈpaʃtɐ	The sun shines over the valley while the cattle graze.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;palatal;l_dark_or_velar;sandhi;statement	Dark coda [ɫ] 'sol' and palatal [ʎ] 'brilha' inherited per mateus_dandrade2000; betacism 'vale' [ˈbal] per cintra1971; 'vale enquanto' liaison inherited per mateus_dandrade2000.
pt-PT-x-porto-020	A festa foi ontem, mas o baile só acabou de madrugada.	ɐ ˈfjɛʃtɐ ˈfoj ˈwõtɨ̃ ˈmaz o ˈbajlɨ ˈswɔ ɐkɐˈbow dɨ mɐdɾuˈɡadɐ	The party was yesterday, but the dance only ended at dawn.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;diphthong_ei_ou;sandhi;statement	'ou' retention 'acabou' [ɐkɐˈbow] per cintra1971; open diphthong [jɛ] 'festa' and [wɔ] 'só' per brissos2018; 'mas o' coda-s sandhi site inherited per mateus_dandrade2000.
