id	sentence	ipa	gloss_en	features	notes
mwl-x-sendim-001	Hoije nun stá friu, mas manhana bai a chober.	ˈojʒɨ ˈnũ ˈs̺ta ˈfɾju ˈmas̺ mɐˈɲanɐ ˈbaj ˈɐ tʃuˈβeɾ	Today it isn't cold, but tomorrow it's going to rain.	vowel_reduction;close_mid;nasal_vowel;palatal;sandhi;negation	Standard orthography with Sendinês reduction and nasal [ũ]; register per convencao1999.
mwl-x-sendim-002	Un quilo de queiso custa uito euros.	ˈũ ˈkilu ˈdɨ ˈkejz̺u ˈkus̺tɐ ˈujtu ˈewɾus̺	A kilo of cheese costs eight euros.	vowel_reduction;close_mid;nasal_vowel;diphthong_ei_ou;sandhi;number	The ⟨ei⟩ diphthong is retained in queiso->[ˈkejz̺u] (convencao1999).
mwl-x-sendim-003	Bou a l doutor l lhunes a la tarde.	ˈbow ˈɐ ˈl doˈwtoɾ ˈl ˈlunɨs̺ ˈɐ ˈlɐ ˈtaɾdɨ	I'm going to the doctor on Monday afternoon.	vowel_reduction;close_mid;diphthong_ei_ou;l_dark_or_velar;sandhi	Sendinês depalatalisation: ⟨lh⟩/initial-⟨l⟩->[l], lhunes->[ˈlunɨs̺] and article [l] (aditamento2000).
mwl-x-sendim-004	La mie família bibe alhá an Sendim.	ˈlɐ ˈmi fɐˈmilja ˈbiβɨ ɐˈla ˈɐ̃ ˈs̺endĩ	My family lives over there in Sendim.	vowel_reduction;close_mid;nasal_vowel;sandhi	Sendinês depalatalisation ⟨lh⟩->[l] in alhá->[ɐˈla]; l- spelling is permitted for Sendim (aditamento2000).
mwl-x-sendim-005	Bai a la squierda i passa la punte.	ˈbaj ˈɐ ˈlɐ ˈs̺kiɾdɐ ˈi ˈpas̺ɐ ˈlɐ ˈpũtɨ	Go to the left and cross the bridge.	vowel_reduction;nasal_vowel;sandhi;imperative	Sendinês monophthongisation of the Leonese diphthong ⟨ie⟩->[i] in squierda->[ˈs̺kiɾdɐ] (ferreira1995).
mwl-x-sendim-006	Este pan mirandés stá mui buôno.	ˈes̺tɨ ˈpɐ̃ miɾɐˈndɛs̺ ˈs̺ta ˈmuj ˈbunu	This Mirandese bread is very good.	vowel_reduction;open_mid;close_mid;nasal_vowel	Sendinês monophthongisation ⟨uô⟩->[u] in buôno->[ˈbunu] (ferreira1995).
mwl-x-sendim-007	Adonde stá la eigreija de l lhugar?	ɐˈdondɨ ˈs̺ta ˈlɐ eˈjɡɾejʒɐ ˈdɨ ˈl luˈɣaɾ	Where is the church of the village?	vowel_reduction;close_mid;diphthong_ei_ou;l_dark_or_velar;sandhi;question	Depalatalisation lhugar->[luˈɣaɾ] and article [l]; ⟨ei⟩ in eigreija (aditamento2000).
mwl-x-sendim-008	Quantos ninos hai na scuola?	ˈkɐ̃tus̺ ˈninus̺ ˈaj ˈnɐ ˈs̺kulɐ	How many children are there at the school?	vowel_reduction;nasal_vowel;sandhi;question	Sendinês monophthongisation ⟨uo⟩->[u] in scuola->[ˈs̺kulɐ] (ferreira1995).
mwl-x-sendim-009	Se chobir manhana, nun bamos a la tiêrra.	ˈs̺ɨ tʃuˈβiɾ mɐˈɲanɐ ˈnũ ˈbamus̺ ˈɐ ˈlɐ ˈtirɐ	If it rains tomorrow, we won't go to the fields.	vowel_reduction;nasal_vowel;palatal;rhotic;sandhi;negation	Sendinês monophthongisation ⟨iê⟩->[i] in tiêrra->[ˈtirɐ] with trill /r/ (ferreira1995).
mwl-x-sendim-010	Onte mercéi bino i queiso na tenda.	ˈõtɨ mɨˈɾsɛi ˈbinu ˈi ˈkejz̺u ˈnɐ ˈtendɐ	Yesterday I bought wine and cheese at the shop.	vowel_reduction;open_mid;close_mid;nasal_vowel;diphthong_ei_ou;sandhi	Past-tense register; the ⟨ei⟩ diphthong in queiso, mercéi (convencao1999).
