id	sentence	ipa	gloss_en	features	notes
pt-BR-x-mg-001	O tempo não tá bonito, deve chover mais tarde.	u ˈtẽpu ˈnɐ̃w̃ ˈta buˈnitu ˈdevi ʃuˈveɾ ˈmajs ˈtaɾd͡ʒi	The weather isn't nice, it should rain later.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;statement;negation	Pretonic /o/→[u] raising in 'bonito' [buˈnitu] per lemos_viegas2016; nasal diphthong [ɐ̃w̃] in 'não' per silva2002; coda /s/ stays alveolar (no chiado) per cardoso_etal2014.
pt-BR-x-mg-002	Essa dúzia de tomate custa oito reais na quitanda.	ˈesɐ ˈduziɐ d͡ʒi tuˈmat͡ʃi ˈkustɐ ˈojtu ʁiˈajs nɐ kiˈtɐ̃dɐ	That dozen tomatoes costs eight reais at the greengrocer.	vowel_reduction;close_mid;nasal_vowel;rhotic;sandhi;statement;number	Pretonic /o/→[u] in 'tomate' [tuˈmati] and /e/→[i] in 'quitanda' per lemos_viegas2016; onset /r/ [ʁ] in 'reais' per silva2002.
pt-BR-x-mg-003	A consulta com a doutora é segunda de manhã cedo.	ɐ kũˈsuwtɐ kʊ̃ ɐ doˈwtoɾɐ ˈɛ siˈɡũdɐ d͡ʒi maˈɲɐ̃ ˈs̺edu	The appointment with the doctor is Monday early morning.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;diphthong_ei_ou;l_dark_or_velar;sandhi;statement	Pretonic reduction in 'segunda' [ˈsiɡndɐ] per lemos_viegas2016; palatal [ɲ] in 'manhã' and open [ɛ] in 'é' per silva2002; 'ou' in 'doutora', coda /l/→[w] in 'consulta'.
pt-BR-x-mg-004	Meu sobrinho mora numa casa pequena perto do centro.	ˈmew suˈbɾiɲu ˈmɔɾɐ ˈnumɐ ˈkazɐ piˈkenɐ ˈpeɾtu du ˈs̺ẽtɾu	My nephew lives in a small house near the centre.	vowel_reduction;close_mid;nasal_vowel;palatal;statement	Pretonic /o/→[u] in 'sobrinho' [suˈbɾiɲu] and /e/→[i] in 'pequena' [piˈkenɐ] per lemos_viegas2016; palatal [ɲ] in 'sobrinho' per silva2002.
pt-BR-x-mg-005	Segue reto e depois vira na segunda rua à direita.	ˈsiɡi ˈʁetu i d͡ʒiˈpojs ˈviɾɐ nɐ siˈɡũdɐ ˈʁuɐ a d͡ʒiˈɾejtɐ	Go straight and then turn on the second street to the right.	vowel_reduction;close_mid;rhotic;diphthong_ei_ou;sandhi;imperative	Pretonic /e/→[i] in 'segue'/'segunda' per lemos_viegas2016; onset /r/ [ʁ] in 'reto'/'rua' per silva2002; 'ei' in 'direita', 'segue reto' liaison.
pt-BR-x-mg-006	A comida da vovó tava gostosa e bem temperada.	ɐ kuˈmidɐ dɐ vuˈvɔ ˈtavɐ ɡuˈstɔzɐ i ˈbẽj̃ t͡ʃĩpiˈɾadɐ	Grandma's food was tasty and well seasoned.	vowel_reduction;open_mid;close_mid;nasal_vowel;sandhi;statement	Pretonic /o/→[u] in 'comida' [kuˈmidɐ]/'gostosa' and /e/→[i] in 'temperada' [tĩpiˈɾadɐ] per lemos_viegas2016; open [ɔ] in 'vovó', 'gostosa e' liaison per silva2002.
pt-BR-x-mg-007	Onde que fica a cozinha daquela pousada velha?	ˈõd͡ʒi ki ˈfikɐ ɐ kuˈziɲɐ daˈkelɐ poˈwzadɐ ˈveʎɐ	Where is the kitchen of that old inn?	vowel_reduction;close_mid;nasal_vowel;palatal;diphthong_ei_ou;sandhi;question	Pretonic /o/→[u] in 'cozinha' [kuˈziɲɐ] per lemos_viegas2016; palatals [ɲ] in 'cozinha' and [ʎ] in 'velha' per silva2002; 'ou' in 'pousada', 'fica a' liaison.
pt-BR-x-mg-008	Quantos menino brincam ali no terreiro da escola?	kwɐ̃ˈtʊs miˈninu ˈbɾĩkɐ̃w̃ aˈli nu t͡ʃiˈʁejɾu dɐ iˈskolɐ	How many kids play there in the schoolyard?	vowel_reduction;close_mid;nasal_vowel;rhotic;diphthong_ei_ou;sandhi;question;number	Pretonic /e/→[i] raising in 'menino' [miˈninu] and 'terreiro' [tiˈʁejɾu] per lemos_viegas2016; non-agreeing colloquial 'quantos menino' per castilho2010; 'ei' in 'terreiro'.
pt-BR-x-mg-009	Se eu pudesse, comprava uma boneca pra minha filha.	si ˈew puˈdesi kũˈpɾavɐ ˈumɐ buˈnekɐ ˈpɾɐ ˈmiɲɐ ˈfiʎɐ	If I could, I'd buy my daughter a doll.	vowel_reduction;close_mid;nasal_vowel;palatal;sandhi;statement	Pretonic /o/→[u] in 'boneca' [buˈnekɐ] per lemos_viegas2016; palatals [ɲ] in 'minha' and [ʎ] in 'filha' per silva2002; 'se eu' liaison per mateus_dandrade2000.
pt-BR-x-mg-010	Ontem eu comprei cebola, tomate e um pedaço de queijo.	ˈõt͡ʃɪ̃ ˈew kũˈpɾej s̺iˈbolɐ tuˈmat͡ʃi i ˈũ piˈdasu d͡ʒi ˈkejʒu	Yesterday I bought onion, tomato and a piece of cheese.	vowel_reduction;close_mid;nasal_vowel;diphthong_ei_ou;sandhi;statement	Pretonic /e/→[i] in 'cebola' [s̺iˈbolɐ] and /o/→[u] in 'tomate' per lemos_viegas2016; 'ei' in 'comprei'/'queijo'; 'ontem eu' and 'tomate e' liaisons per silva2002.
