id	sentence	ipa	gloss_en	features	notes
pt-BR-x-recife-001	O tempo não está bom hoje, não.	u ˈtẽpu ˈnɐ̃w̃ ɛˈʃta ˈbõ ˈoʒi ˈnɐ̃w̃	The weather is not good today.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;sandhi;statement;negation	Coda /S/ palatalised [ʃ] in 'está' (Recife chiado) per cardoso_etal2014; nasal diphthong [ɐ̃w̃] in 'não' and nasal [õ] in 'bom' per mateus_dandrade2000.
pt-BR-x-recife-002	Estes dez pastéis custam nove reais.	ˈeʃtɪʃ ˈdeʃ paʃtɛˈiʃ ˈkuʃtɐ̃ ˈnovi ʁɛˈajʃ	These ten pastries cost nine reais.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;rhotic;sandhi;statement;number	Coda /S/->[ʃ] in 'estes'/'dez'/'pastéis'/'custam'/'reais' (Recife chiado) per cardoso_etal2014; strong onset /r/->[ʁ] in 'reais' per silva2002.
pt-BR-x-recife-003	A consulta é amanhã às onze horas.	ɐ kõˈsuwtɐ ˈɛ amaˈɲɐ̃ aʃ ˈõzi ˈoɾaʃ	The appointment is tomorrow at eleven.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;palatal;l_dark_or_velar;sandhi;statement;number	Coda /S/->[ʃ] in 'às'/'horas' and vocalised coda /l/->[w] in 'consulta' per cardoso_etal2014; palatal [ɲ] in 'amanhã' per mateus_dandrade2000.
pt-BR-x-recife-004	Minha tia mora numa casa antiga.	ˈmiɲɐ ˈtiɐ ˈmoɾɐ ˈnumɐ ˈkazɐ ɐ̃ˈtiɡɐ	My aunt lives in an old house.	vowel_reduction;close_mid;nasal_vowel;palatal;sandhi;statement	NO /t/ palatalisation: 'tia'->[ˈtiɐ], 'antiga'->[ɐ̃ˈtiɡɐ] (Recife retains plain [t] before /i/) per cardoso_etal2014; palatal [ɲ] in 'minha' per mateus_dandrade2000.
pt-BR-x-recife-005	Vira ali na esquina e segue em frente.	ˈviɾɐ aˈli nɐ ɛˈʃkinɐ i ˈsɛɡi ɪ̃ ˈfɾẽti	Turn there at the corner and go straight ahead.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;imperative	Open pretonic /e/->[ɛ] and coda /S/->[ʃ] in 'esquina' per cardoso_etal2014; 'esquina e' liaison and nasal [ẽ] in 'em' per mateus_dandrade2000.
pt-BR-x-recife-006	O peixe assado estava uma delícia.	u ˈpejʃi aˈsadu ɛˈʃtavɐ ˈumɐ dɛˈlis̺iɐ	The grilled fish was delicious.	vowel_reduction;coda_sibilant;open_mid;close_mid;diphthong_ei_ou;sandhi;statement	Coda /S/->[ʃ] in 'estava' and 'ei' retained in 'peixe' per cardoso_etal2014; open pretonic /e/->[ɛ] in 'delícia' and 'peixe assado' liaison per callou_leite2001.
pt-BR-x-recife-007	Onde é que a gente espera o ônibus?	ˈõdi ˈɛ ki ɐ ˈʒẽti ɛˈʃpeɾɐ u ˈonibuʃ	Where do we catch the bus?	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;question	Coda /S/->[ʃ] in 'espera'/'ônibus' per cardoso_etal2014; open pretonic /e/->[ɛ] in 'espera', 'que a'/'gente espera' liaisons per mateus_dandrade2000.
pt-BR-x-recife-008	Quantos parentes você espera hoje?	kwɐ̃ˈtʊʃ paˈɾẽtɪʃ vɔˈs̺e ɛˈʃpeɾɐ ˈoʒi	How many relatives are you expecting today?	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;question;number	Coda /S/->[ʃ] in 'quantos'/'parentes' (chiado) per cardoso_etal2014; open pretonic /o/->[ɔ] in 'você' and /e/->[ɛ] in 'espera' per cardoso_etal2014.
pt-BR-x-recife-009	Se eu pudesse, comprava aquela casa.	si ˈew puˈdesi kõˈpɾavɐ aˈkelɐ ˈkazɐ	If I could, I would buy that house.	vowel_reduction;close_mid;nasal_vowel;sandhi;statement	Conditional-imperfect frame; 'se eu' vowel liaison, open mid [ɛ] in 'aquela' and nasal [õ] in 'comprava' per mateus_dandrade2000.
pt-BR-x-recife-010	A gente comprou tapioca e macaxeira na feira.	ɐ ˈʒẽti kõˈpɾow tapiˈokɐ i makaˈʃejɾɐ nɐ ˈfejɾɐ	We bought tapioca and cassava at the market.	vowel_reduction;close_mid;nasal_vowel;diphthong_ei_ou;sandhi;statement	'ou' [ow] in 'comprou', 'ei' in 'macaxeira'/'feira' per callou_leite2001; 'tapioca e' liaison and open mid [ɔ] in 'tapioca' per silva2002.
pt-BR-x-recife-011	Amanhã a gente viaja até Olinda de manhã.	amaˈɲɐ̃ ɐ ˈʒẽti viˈaʒɐ aˈtɛ ɔˈlĩdɐ di maˈɲɐ̃	Tomorrow we travel to Olinda in the morning.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;sandhi;statement	Open pretonic /o/->[ɔ] in 'Olinda' per cardoso_etal2014; palatal [ɲ] in 'amanhã'/'manhã', 'amanhã a' liaison and open mid [ɛ] in 'até' per mateus_dandrade2000.
pt-BR-x-recife-012	Me liga assim que você chegar em casa.	mi ˈliɡɐ aˈsĩ ki vɔˈs̺e ʃɛˈɡaɾ ɪ̃ ˈkazɐ	Call me as soon as you get home.	vowel_reduction;open_mid;close_mid;nasal_vowel;sandhi;imperative	Coda /S/->[ʃ] context and open pretonic /o/->[ɔ] in 'você', /e/->[ɛ] in 'chegar' per cardoso_etal2014; 'liga assim' liaison, nasal [ẽ] in 'em' per mateus_dandrade2000.
pt-BR-x-recife-013	Boa tarde, então como é que tu tá passando?	ˈboɐ ˈtaɾdi ẽˈtɐ̃w̃ ˈkomu ˈɛ ki ˈtu ˈta paˈsɐ̃du	Good afternoon, so how have you been?	vowel_reduction;open_mid;close_mid;nasal_vowel;nasal_diphthong;sandhi;question	Greeting register; nasal diphthong [ɐ̃w̃] in 'então' and nasal [ɐ̃] in 'passando' per mateus_dandrade2000; open mid [ɛ] in 'é' per cardoso_etal2014.
