id	sentence	ipa	gloss_en	features	notes
eu-x-lapurtera-001	Jin da gure adiskidea herrira.	jin da ɡuɾe adis̺kidea heriɾa	Our friend has come to the village.	gheada;rhotic;sandhi;eu_sibilant_apical;eu_aspiration;statement	Labourdin 'jin' (come) and 'adiskide'; trill ⟨rr⟩ [r] 'herrira' per oyharçabal2003; general phonology per hualde_ortiz_de_urbina2003.
eu-x-lapurtera-002	Sagarra gozoa da eta ederra.	s̺aɡara ɡos̻oa da eta edera	The apple is sweet and beautiful.	seseo;rhotic;sandhi;eu_sibilant_apical;eu_sibilant_laminal;statement	Apical ⟨s⟩ [s̺] 'sagarra' and trill ⟨rr⟩ [r] per hualde_ortiz_de_urbina2003.
eu-x-lapurtera-003	Hotza da gaur mendietan.	hots̻a da ɡauɾ mendietan	It is cold today in the mountains.	seseo;gheada;eu_affricate_laminal;eu_aspiration;statement	Laminal affricate ⟨tz⟩ [ts̻] 'hotza' and the continental laryngeal ⟨h⟩ [h] per hualde2018_aspiration.
eu-x-lapurtera-004	Txakur txipiak etxean daude.	tʃakuɾ tʃipiak etʃean daude	The small dogs are in the house.	eu_affricate_postalveolar;statement	Labourdin 'txipi' (small); post-alveolar affricate ⟨tx⟩ [tʃ] 'txakur', 'etxean' per oyharçabal2003; general phonology per hualde_ortiz_de_urbina2003.
eu-x-lapurtera-005	Ur hotza edaten dut oraino.	uɾ hots̻a edaten dut oɾaino	I still drink cold water.	seseo;sandhi;eu_affricate_laminal;eu_aspiration;statement	Labourdin 'oraino'; ⟨h⟩ [h] and ⟨tz⟩ [ts̻] 'hotza', sandhi 'hotza edaten' per hualde2018_aspiration.
eu-x-lapurtera-006	Itsasoa hurbil dago hemendik.	its̺as̺oa huɾbil daɡo hemendik	The sea is near from here.	gheada;eu_sibilant_apical;eu_affricate_apical;eu_aspiration;statement	Apical affricate ⟨ts⟩ [ts̺] 'itsasoa' and ⟨h⟩ [h] 'hurbil', 'hemendik' per hualde2018_aspiration.
eu-x-lapurtera-007	Oilarra goizean kantari ari da.	oilara ɡois̻ean kantaɾi aɾi da	The rooster is singing in the morning.	seseo;rhotic;sandhi;eu_sibilant_laminal;statement	Continental spelling 'oilar'; trill ⟨rr⟩ [r] 'oilarra' and vowel-junction 'kantari ari' per oyharçabal2003; general phonology per hualde_ortiz_de_urbina2003.
eu-x-lapurtera-008	Gaixoa da haurra ohean.	ɡaiʃoa da haura ohean	The child is sick in bed.	gheada;rhotic;sandhi;eu_sibilant_postalveolar;eu_aspiration;statement	Post-alveolar ⟨x⟩ [ʃ] 'gaixoa' and ⟨h⟩ [h] 'haurra', 'ohean' per hualde2018_aspiration.
eu-x-lapurtera-009	Bihotza taupaka ari zait.	bihots̻a taupaka aɾi s̻ait	My heart is pounding.	seseo;sandhi;eu_sibilant_laminal;eu_affricate_laminal;eu_aspiration;statement	⟨h⟩ [h] 'bihotza' and ⟨tz⟩ [ts̻] per hualde2018_aspiration.
eu-x-lapurtera-010	Anderea liburua irakurtzen ari da.	andeɾea libuɾua iɾakuɾts̻en aɾi da	The lady is reading the book.	seseo;sandhi;eu_affricate_laminal;statement	Laminal affricate ⟨tz⟩ [ts̻] 'irakurtzen'; vowel-junction 'anderea liburua'? coverage per oyharçabal2003; general phonology per hualde_ortiz_de_urbina2003.
