id	sentence	ipa	gloss_en	features	notes
ast-x-cantabrian-001	La luz del sol reluce sobre'l valle.	la ˈluθ del ˈsol reˈluθe ˈsobɾe ˈl ˈbaje	The sunlight shines over the valley.	distincion;rhotic;statement	Distinción preserved: ⟨z⟩ and ⟨c⟩ before front vowel [θ] 'luz','reluce' per penny2002; yeísta ⟨ll⟩ merged to [j] 'valle' per hualde2005; trill [r] 'reluce' per alarcos_llorach1994.
ast-x-cantabrian-002	Hizo mucho frío esti iviernu.	ˈiθo ˈmutʃo ˈfɾio ˈesti iˈbjeɾnu	It was very cold this winter.	distincion;diphthong_ie_ue;final_u;sandhi;statement	⟨z⟩ [θ] 'Hizo' per penny2002; montañés masculine final -u 'iviernu' — the conservative Cantabrian -o>-u closure — per penny2002; diphthong 'iviernu' [-je-] per hualde2005.
ast-x-cantabrian-003	La vaca pace la yerba nel prau.	la ˈbaka ˈpaθe la ˈʝeɾba ˈnel ˈpɾaw	The cow grazes the grass in the meadow.	distincion;yeismo;statement	⟨c⟩ before front vowel [θ] 'pace' per penny2002; yeísmo: ⟨y⟩ [ʝ] 'yerba' with no [ʎ] in the row per hualde2005; montañés falling diphthong 'prau' per alarcos_llorach1994.
ast-x-cantabrian-004	¿Cuántos años tiene to hermano?	ˈkuantos̺ ˈaɲos̺ ˈtjene ˈto eˈɾmano	How many years does your brother have?	palatal_nasal;diphthong_ie_ue;sandhi;question;number	⟨ñ⟩ [ɲ] 'años' and Castilian final -o 'hermano' per penny2002; diphthong 'tiene' [tje-] per hualde2005.
ast-x-cantabrian-005	El gato negro duerme cabo'l lar.	el ˈɡato ˈneɡɾo ˈdweɾme ˈkaβo ˈl ˈlaɾ	The black cat sleeps by the hearth.	diphthong_ie_ue;statement	Castilian velar-frame lect: final -o 'gato','negro' and tonic Ŏ>/ue/ 'duerme' per penny2002; montañés 'lar' (hearth) per alarcos_llorach1994.
ast-x-cantabrian-006	No quiero más pan ni queso.	ˈno ˈkjeɾo ˈmas̺ ˈpan ni ˈkeso	I don't want more bread or cheese.	diphthong_ie_ue;negation;statement	Castilian negator 'No'/'ni' (not Asturleonese 'nun'/'nin') and final -o 'queso' per penny2002; diphthong 'quiero' [kje-] per hualde2005.
ast-x-cantabrian-007	La mujer merca cebollas en la plaza.	la muˈxeɾ ˈmeɾka θeˈβojas̺ en la ˈplaθa	The woman buys onions in the square.	distincion;sandhi;statement	⟨j⟩ velar [x] 'mujer' — the Castilian frame, contrasting with Asturian ⟨x⟩ [ʃ] — per penny2002; ⟨c⟩/⟨z⟩ [θ] 'cebollas','plaza' per hualde2005; montañés 'mercar' per alarcos_llorach1994.
ast-x-cantabrian-008	¡Cierra la puerta, que fai frío!	ˈθjera la ˈpweɾta ke ˈfaj ˈfɾio	Shut the door, it's cold!	distincion;diphthong_ie_ue;rhotic;imperative	⟨c⟩ before front vowel [θ] 'Cierra' per penny2002; tonic Ĕ>/ie/ 'Cierra', Ŏ>/ue/ 'puerta' and word-initial trill [r] per hualde2005.
ast-x-cantabrian-009	Llovía mucho cuando volvimos a casa.	joˈbia ˈmutʃo ˈkwando boˈlbimos̺ a ˈkasa	It rained a lot when we came home.	sandhi;statement	Yeísta ⟨ll⟩ merged to [j] 'Llovía' per penny2002; betacism 'volvimos' [b] and 'mucho' per hualde2005.
ast-x-cantabrian-010	La fuente corre cerca la ilesia.	la ˈfwente ˈkore ˈθeɾka la iˈlesja	The spring runs near the church.	distincion;diphthong_ie_ue;rhotic;sandhi;statement	⟨c⟩ [θ] 'cerca' per penny2002; tonic Ŏ>/ue/ 'fuente', word-initial trill [r] 'corre' and simplified 'ilesia' per hualde2005.
