id	sentence	ipa	gloss_en	features	notes
ca-x-occidental-001	Lo cel no està clar avui.	ˈlo ˈsel ˈno eˈsta ˈkla ˈaβuj	The sky is not clear today.	sandhi	North-Western article ⟨lo⟩ [lo] per veny1982; final-⟨r⟩ loss 'clar' [ˈkla] and full atonic vowels (no schwa) per recasens1996.
ca-x-occidental-002	Aquesta vesprada plou sobre la ciutat.	aˈkestɛ βeˈspɾaðɛ ˈplow ˈsoβɾe ˈla siˈwtat	This afternoon it is raining over the city.	open_mid	Final atonic ⟨a⟩→[ɛ] 'aquesta','vesprada','ciutat'-adjacent (lleidatà lowering) per veny1982; full atonic ⟨e/o⟩ preserved 'sobre' per recasens1996.
ca-x-occidental-003	Les cases velles tenen finestres grosses.	ˈles ˈkazez ˈβeʎes ˈtenen fiˈnestɾez ˈɣɾoses	The old houses have big windows.	lateral_palatal;sibilant_voicing;sandhi	Palatal lateral ⟨ll⟩ [ʎ] 'velles' and full atonic vowels 'tenen','finestres' per recasens1996; final ⟨s⟩ voiced [z] before vowel (sandhi) per veny1982.
ca-x-occidental-004	On està la clau del cotxe?	ˈon eˈsta ˈla ˈklaw ˈðel ˈkotʃe	Where is the car key?	question	Full atonic vowels 'on està la','del cotxe' (no reduction) per recasens1996; article ⟨del⟩ [ðel] per veny1982.
ca-x-occidental-005	Lo meu germà viu a prop de la plaça.	ˈlo ˈmew ðʒeˈrma ˈβiw ˈa ˈpɾob ˈde ˈla ˈplasɛ	My brother lives near the square.	open_mid;sibilant_voicing;rhotic;sandhi	Voiced prepalatal ⟨g⟩ realised as affricate [dʒ] 'germà' (North-Western fortition) per veny1982; final atonic ⟨a⟩→[ɛ] 'plaça' [ˈplasɛ] per recasens1996.
ca-x-occidental-006	La reunió és demà a les tres.	ˈla rewniˈo ˈez ðeˈma ˈa ˈles ˈtɾes	The meeting is tomorrow at three.	sibilant_voicing;rhotic;sandhi	Copula ⟨s⟩ voiced [z] 'és demà' (sandhi) and full atonic vowels per recasens1996; article ⟨les⟩ per veny1982.
ca-x-occidental-007	Vine de seguida i tanca la porta.	ˈbine ˈðe seˈɣiðɛ ˈi ˈtaŋkɛ ˈla ˈportɛ	Come at once and shut the door.	open_mid;velar_nasal;rhotic;sandhi	Final atonic ⟨a⟩→[ɛ] 'seguida','tanca','porta' and velar nasal [ŋ] 'tanca' per veny1982; full stressed vowels per recasens1996.
ca-x-occidental-008	Quinze taronges i dotze pomes valen deu euros.	ˈkinze taˈɾoɲdʒez ˈi ˈðodze ˈpomez ˈβalen ˈdew ˈewɾos	Fifteen oranges and twelve apples cost ten euros.	palatal_nasal;sibilant_voicing;sandhi	Voiced affricate ⟨g⟩ [dʒ] 'taronges' [taˈɾoɲdʒez] with palatal nasal [ɲ] per veny1982; voiced ⟨tz/dz⟩ 'dotze' and full atonic ⟨o⟩ 'euros' per recasens1996.
ca-x-occidental-009	Lo gos corre per la vora del riu.	ˈlo ˈɣos ˈkore ˈpe ˈla ˈβoɾɛ ˈðel ˈriw	The dog runs along the riverbank.	open_mid;rhotic	Article ⟨lo⟩ [lo] and final-⟨r⟩ loss 'per' [ˈpe] per veny1982; trill ⟨rr⟩ [r] 'corre' and final atonic ⟨a⟩→[ɛ] 'vora' [ˈβoɾɛ] per recasens1996.
ca-x-occidental-010	La dona minja pa amb tomata.	ˈla ˈðonɛ ˈmiɲdʒɛ ˈpɛ ˈam toˈmatɛ	The woman eats bread with tomato.	palatal_nasal;open_mid;sibilant_voicing;sandhi	Voiced affricate ⟨nj⟩ [ɲdʒ] 'minja' and final atonic ⟨a⟩→[ɛ] 'dona','tomata' per veny1982; ⟨a⟩→[ɛ] 'pa' [ˈpɛ] before pause per recasens1996.
ca-x-occidental-011	Aquell xic jove treballa a la fàbrica.	aˈkeʎ ˈtʃiɡ ˈdʒoβe tɾeˈβaʎɛ ˈa ˈla ˈfaβɾikɛ	That young lad works at the factory.	lateral_palatal;open_mid;sibilant_voicing;sandhi	Palatal lateral ⟨ll⟩ [ʎ] 'aquell','treballa' and voiced affricate ⟨j⟩ [dʒ] 'jove' per veny1982; final atonic ⟨a⟩→[ɛ] 'treballa','fàbrica' per recasens1996.
ca-x-occidental-012	No crec que faça sol esta setmana.	ˈno ˈkɾek ˈke ˈfasɛ ˈsol ˈestɛ seˈtmanɛ	I do not think it will be sunny this week.	open_mid	Subjunctive 'faça' and demonstrative 'esta' (North-Western/Valencian isogloss) per veny1982; final atonic ⟨a⟩→[ɛ] 'esta','setmana' per recasens1996.
ca-x-occidental-013	La montanya està plena de neu enguany.	ˈla moˈntaɲɛ eˈsta ˈplenɛ ˈðe ˈnew eˈnɡwaɲ	The mountain is full of snow this year.	palatal_nasal;open_mid;sandhi	Palatal nasal ⟨ny⟩ [ɲ] 'montanya','enguany' and full atonic vowels per recasens1996; variant 'montanya' per veny1982.
