id	sentence	ipa	gloss_en	features	notes
lad-001	El sielo no esta klaro oy.	el sielo no esta klaɾo oj	The sky is not clear today.	sandhi;statement;negation	Aki Yerushalayim spelling; ⟨ie⟩ 'sielo' rendered as hiatus [ie] not glide [je] by the engine (attested [ˈsjelo]) — see PR body; base per penny2002.
lad-002	Estos sapatos kostan kuarenta liras.	estos sapatos kostan kuaɾenta liɾas	These shoes cost forty liras.	statement;number	Ottoman-Turkish currency loan 'liras', seseo lexicalised in spelling ⟨s⟩ per harris1994; number frame per schmid2013.
lad-003	La sita es amanyana a las tres.	la sita es amaɲana a las tɾes	The appointment is tomorrow at three.	palatal_nasal;sandhi;statement;number	Digraph ⟨ny⟩>[ɲ] 'amanyana' per harris1994; junction 'sita es' per schmid2013.
lad-004	Mi famiya bive en Estambol.	mi famija bive en estambol	My family lives in Istanbul.	sandhi;statement	Yeismo variant ⟨y⟩>[j] 'famiya', betacism ⟨b⟩=⟨v⟩ 'bive', Turkish toponym 'Estambol' per harris1994; contact loans per schmid2013.
lad-005	Va derecho asta la kaye.	va deɾetʃo asta la kaje	Go straight to the street.	sandhi;imperative	Imperative 'va', ⟨ch⟩>[tʃ] 'derecho', ⟨y⟩>[j] 'kaye' per harris1994; base per penny2002.
lad-006	Este pan es muy bueno.	este pan es muj bueno	This bread is very good.	sandhi;statement	⟨ue⟩ 'bueno' realised as hiatus [ue] by the engine (attested glide [ˈbweno]) — see PR body; junction 'es muy' per penny2002.
lad-007	Onde esta el charshi?	onde esta el tʃaɾʃi	Where is the market?	sandhi;question	Turkish loan 'charshi' (market) with ⟨ch⟩>[tʃ] and ⟨sh⟩>[ʃ] per harris1994; Ottoman lexicon per schmid2013.
lad-008	Kuantos anyos tienes?	kuantos aɲos tienes	How old are you?	palatal_nasal;sandhi;question;number	Palatal ⟨ny⟩>[ɲ] 'anyos'; ⟨ie⟩ 'tienes' realised [ie] hiatus (see PR body) per harris1994; base per penny2002.
lad-009	Si yueve, mos kedamos en kaza.	si jueve mos keðamos en kaza	If it rains, we stay at home.	sibilant_voicing;sandhi;statement	Voiced ⟨z⟩>[z] 'kaza' (the preserved /z/, not seseo which is spelled ⟨s⟩) per harris1994; sibilant retention per schmid2013.
lad-010	Ayer merki pan i kezo.	ajeɾ meɾki pan i kezo	Yesterday I bought bread and cheese.	sibilant_voicing;statement	Voiced ⟨z⟩>[z] 'kezo' (Ladino 'kezo' < queso) per harris1994; /z/ maintained per penny2002.
lad-011	Amanyana vamos a viajar.	amaɲana vamos a viaʒaɾ	Tomorrow we are going to travel.	palatal_nasal;sibilant_voicing;sandhi;statement	Voiced ⟨j⟩>[ʒ] 'viajar' (never merged to [x]), ⟨ny⟩>[ɲ] 'amanyana' per harris1994; the diagnostic /ʒ/ per schmid2013.
lad-012	Yamame despues.	jamame despues	Call me later.	imperative	Imperative + enclitic 'yamame' with ⟨y⟩>[j] per harris1994; base per penny2002.
lad-013	Buenos dias, komo estas?	buenos dias komo estas	Good day, how are you?	sandhi;question	Greeting pair; ⟨ue⟩ 'buenos' hiatus by engine (see PR body); junction 'komo estas' per penny2002.
lad-014	Kien mucho avla, poko aze.	kien mutʃo avla poko aze	He who talks a lot does little.	sibilant_voicing;sandhi;statement	Proverb; F->[∅] 'avla' (< habla) and 'aze' (< hace) with intervocalic ⟨s⟩ not present — voiced context per harris1994; F-history per penny2002.
lad-015	La mujer kanta una kantiga.	la muʒeɾ kanta una kantiɣa	The woman sings a song.	sibilant_voicing;sandhi;statement	Voiced ⟨j⟩>[ʒ] 'mujer' per harris1994; elision 'kanta una' per schmid2013.
lad-016	El gato durme enriva de la silla.	el ɡato duɾme enɾiva de la siʎa	The cat sleeps on the chair.	lateral_palatal;sandhi;statement	Conservative palatal lateral ⟨ll⟩>[ʎ] 'silla' (no yeismo) per harris1994; /ʎ/ retention per schmid2013.
lad-017	Komimos peshkado kon arroz.	komimos peʃkaðo kon aroz	We ate fish with rice.	sibilant_voicing;rhotic;statement	⟨sh⟩>[ʃ] 'peshkado', voiced ⟨z⟩>[z] 'arroz' with geminate rr>trill [r] per harris1994; sibilants per schmid2013.
lad-018	El perro korre por la guerta.	el pero kore poɾ la ɡueɾta	The dog runs to the orchard.	rhotic;statement	Geminate rr>trill [r] 'perro'/'korre' per harris1994; ⟨ue⟩ 'guerta' hiatus by engine (see PR body) per penny2002.
lad-019	Trushe flores freskas del charshi.	tɾuʃe floɾes fɾeskas del tʃaɾʃi	I brought fresh flowers from the market.	sandhi;statement	⟨sh⟩>[ʃ] 'trushe'/'charshi', preserved initial F- 'flores'/'freskas' per harris1994; F-preservation per penny2002.
lad-020	El djoven melda un livro en kaza.	el dʒoven melda un livɾo en kaza	The young man reads a book at home.	sibilant_voicing;sandhi;statement	Affricate ⟨dj⟩>[dʒ] 'djoven', Hebrew-origin 'melda' (reads/studies), voiced ⟨z⟩>[z] 'kaza' per harris1994; loan strata per schmid2013.
