id	sentence	ipa	gloss_en	features	notes
eu-x-nafarra-garaia-001	Sagarra gozoa da eta gorria.	s̺aɡara ɡos̻oa da eta ɡoria	The apple is sweet and red.	seseo;rhotic;sandhi;eu_sibilant_apical;eu_sibilant_laminal;statement	Apical ⟨s⟩ [s̺] 'sagarra' and trill ⟨rr⟩ [r] per hualde_lujanbio_zubiri2010; sibilant contrast per ladefoged_maddieson1996.
eu-x-nafarra-garaia-002	Zazpi ardi zuri mendian daude.	s̻as̻pi aɾdi s̻uɾi mendian daude	Seven white sheep are on the mountain.	seseo;sandhi;eu_sibilant_laminal;statement;number	Laminal ⟨z⟩ [s̻] 'zazpi', 'zuri' — Upper Navarrese retains the three-way system per hualde_lujanbio_zubiri2010.
eu-x-nafarra-garaia-003	Hotza egiten du gaur goizean.	hots̻a eɡiten du ɡauɾ ɡois̻ean	It is cold this morning.	seseo;gheada;final_u;sandhi;eu_sibilant_laminal;eu_affricate_laminal;eu_aspiration;statement	Laminal affricate ⟨tz⟩ [ts̻] 'hotza' and ⟨h⟩ [h] per hualde2018_aspiration.
eu-x-nafarra-garaia-004	Txakur txikiak etxean daude.	tʃakuɾ tʃikiak etʃean daude	The small dogs are in the house.	eu_affricate_postalveolar;statement	Post-alveolar affricate ⟨tx⟩ [tʃ] 'txakur', 'etxean' per hualde_ortiz_de_urbina2003.
eu-x-nafarra-garaia-005	Ur hotza edaten dut egunero.	uɾ hots̻a edaten dut eɡuneɾo	I drink cold water every day.	seseo;gheada;sandhi;eu_affricate_laminal;eu_aspiration;statement	⟨h⟩ [h] and ⟨tz⟩ [ts̻] 'hotza', sandhi 'hotza edaten' per hualde2018_aspiration.
eu-x-nafarra-garaia-006	Itsasoa urrun dago hemendik.	its̺as̺oa urun daɡo hemendik	The sea is far from here.	gheada;rhotic;sandhi;eu_sibilant_apical;eu_affricate_apical;eu_aspiration;statement	Apical affricate ⟨ts⟩ [ts̺] 'itsasoa' and ⟨h⟩ [h] 'hemendik' per hualde_ortiz_de_urbina2003.
eu-x-nafarra-garaia-007	Ollarra goizean kantari dabil.	oʎara ɡois̻ean kantaɾi dabil	The rooster is singing in the morning.	seseo;lateral_palatal;rhotic;eu_sibilant_laminal;statement	Palatal lateral ⟨ll⟩ [ʎ] 'ollarra' and trill ⟨rr⟩ [r] per hualde_lujanbio_zubiri2010.
eu-x-nafarra-garaia-008	Gaixo dago haurra ohean.	ɡaiʃo daɡo haura ohean	The child is sick in bed.	gheada;rhotic;sandhi;eu_sibilant_postalveolar;eu_aspiration;statement	Post-alveolar ⟨x⟩ [ʃ] 'gaixo' and ⟨h⟩ [h] 'haurra', 'ohean' per hualde2018_aspiration.
eu-x-nafarra-garaia-009	Bihotza bizkor dabilkit.	bihots̻a bis̻koɾ dabilkit	My heart is beating fast.	seseo;eu_sibilant_laminal;eu_affricate_laminal;eu_aspiration;statement	⟨h⟩ [h] 'bihotza' and ⟨tz⟩ [ts̻] per hualde2018_aspiration.
eu-x-nafarra-garaia-010	Andereñoak ipuina kontatu digu.	andeɾeɲoak ipuina kontatu diɡu	The teacher told us the tale.	palatal_nasal;final_u;statement	Palatal nasal ⟨ñ⟩ [ɲ] 'andereñoak' per hualde_ortiz_de_urbina2003; sandhi 'ipuina kontatu'? coverage per hualde_lujanbio_zubiri2010.
eu-x-nafarra-garaia-011	Onddo eder bat hartu dugu basoan.	onɟo edeɾ bat haɾtu duɡu bas̺oan	We took a fine mushroom in the forest.	gheada;final_u;sandhi;eu_sibilant_apical;eu_palatal_stop;eu_aspiration;statement	Palatal plosive ⟨dd⟩ [ɟ] 'onddo' and ⟨h⟩ [h] 'hartu' per hualde2018_aspiration.
eu-x-nafarra-garaia-012	Ttantta bat erori da lurrera.	canca bat eɾoɾi da lureɾa	A drop has fallen to the ground.	rhotic;eu_palatal_stop;statement	Palatal plosive ⟨tt⟩ [c] 'ttantta' and trill 'lurrera' per hualde_lujanbio_zubiri2010.
eu-x-nafarra-garaia-013	Xagu txiki bat korrika doa.	ʃaɡu tʃiki bat korika doa	A little mouse runs by.	rhotic;eu_sibilant_postalveolar;eu_affricate_postalveolar;statement	Post-alveolar ⟨x⟩ [ʃ] 'xagu', ⟨tx⟩ [tʃ] 'txiki' per hualde_ortiz_de_urbina2003.
