id	sentence	ipa	gloss_en	features	notes
es-CL-001	¿Cachái lo que te digo o no me estái pescando?	kaˈtʃai lo ke te ˈdiɣo o ˈno me eˈhtai peˈhkando	Do you get what I'm saying or aren't you paying attention?	coda_s_aspiration;sandhi;eu_aspiration;question	cross-word sandhi elision per hualde2005 / lipski1994.
es-CL-002	Vamos a comprar pan amasado y palta pa'l once.	ˈbamoh a koˈmpɾaɾ ˈpan amaˈsaðo i ˈpalta ˈpa ˈl ˈonse	Let's buy kneaded bread and avocado for tea-time.	seseo;coda_s_aspiration;sandhi;imperative	seseo merges ⟨c/z⟩ to [s]; coda /s/ aspiration [h] per hualde2005 / lipski1994.
es-CL-003	El micro venía lleno y tuve que ir parado.	el ˈmikɾo beˈnia ˈʝeno i ˈtuβe ke ˈiɾ paˈɾaðo	The bus came full and I had to stand.	yeismo;sandhi;statement	yeísmo ⟨ll/y⟩ to [ʝ] per hualde2005 / lipski1994.
es-CL-004	Los chicos comen choclo con charqui en el campo.	loh ˈtʃikoh ˈkomen ˈtʃoklo kon ˈtʃaɾki en el ˈkampo	The kids eat corn with jerky in the countryside.	coda_s_aspiration;sandhi;statement	coda /s/ aspiration [h] per hualde2005 / lipski1994.
es-CL-005	Oye, ¿vos sabís dónde queda la feria libre?	oˈʝe ˈboh saˈβih ˈdonde ˈkeða la ˈfeɾja ˈlibɾe	Hey, do you know where the street market is?	yeismo;coda_s_aspiration;sandhi;question	yeísmo ⟨ll/y⟩ to [ʝ]; coda /s/ aspiration [h] per hualde2005 / lipski1994.
es-CL-006	La cueca se baila con pañuelo en la mano.	la ˈkweka se ˈbajla kon paˈɲwelo en la ˈmano	The cueca is danced with a handkerchief in hand.	palatal_nasal;diphthong_ie_ue;sandhi;statement	palatal nasal ⟨ñ⟩ [ɲ]; tonic Ĕ>ie / Ō>ue diphthong [je we] per hualde2005 / lipski1994.
es-CL-007	Mi vieja preparó cazuela con harto zapallo.	mi ˈbjexa pɾepaˈɾo kaˈswela kon ˈaɾto saˈpaʝo	My mum made cazuela with lots of squash.	seseo;yeismo;diphthong_ie_ue;statement	seseo merges ⟨c/z⟩ to [s]; yeísmo ⟨ll/y⟩ to [ʝ]; tonic Ĕ>ie / Ō>ue diphthong [je we] per hualde2005 / lipski1994.
es-CL-008	Está haciendo un frío terrible en la mañana.	eˈhta aˈsjendo un ˈfɾio teˈrible en la maˈɲana	It is terribly cold in the morning.	seseo;palatal_nasal;coda_s_aspiration;diphthong_ie_ue;rhotic;sandhi;eu_aspiration;statement	seseo merges ⟨c/z⟩ to [s]; palatal nasal ⟨ñ⟩ [ɲ]; tonic Ĕ>ie / Ō>ue diphthong [je we] per hualde2005 / lipski1994.
es-CL-009	Los cabros chicos juegan en la plaza del barrio.	loh ˈkabɾoh ˈtʃikoh ˈxweɣan en la ˈplasa del ˈbarjo	The little kids play in the neighbourhood square.	seseo;coda_s_aspiration;diphthong_ie_ue;rhotic;sandhi;statement	seseo merges ⟨c/z⟩ to [s]; coda /s/ aspiration [h]; tonic Ĕ>ie / Ō>ue diphthong [je we] per hualde2005 / lipski1994.
es-CL-010	Ese perro ladra fuerte cuando pasa la gente.	ˈese ˈpero ˈladɾa ˈfweɾte ˈkwando ˈpasa la ˈxente	That dog barks loudly when people go by.	diphthong_ie_ue;rhotic;statement	tonic Ĕ>ie / Ō>ue diphthong [je we]; trill [r] per hualde2005 / lipski1994.
es-CL-011	Nos tomamos un mote con huesillo en el paseo.	noh toˈmamoh un ˈmote kon weˈsiʝo en el ˈpaseo	We had a mote con huesillo on the promenade.	yeismo;coda_s_aspiration;diphthong_ie_ue;sandhi;statement	yeísmo ⟨ll/y⟩ to [ʝ]; coda /s/ aspiration [h]; tonic Ĕ>ie / Ō>ue diphthong [je we] per hualde2005 / lipski1994.
es-CL-012	El cerro se llena de neblina en invierno.	el ˈsero se ˈʝena de neˈblina en iˈnbjeɾno	The hill fills with mist in winter.	seseo;yeismo;diphthong_ie_ue;rhotic;sandhi;statement	seseo merges ⟨c/z⟩ to [s]; yeísmo ⟨ll/y⟩ to [ʝ]; tonic Ĕ>ie / Ō>ue diphthong [je we] per hualde2005 / lipski1994.
es-CL-013	Traéme las llaves que dejaste en la cocina.	ˈtɾaeme lah ˈʝaβeh ke deˈxahte en la koˈsina	Bring me the keys you left in the kitchen.	seseo;yeismo;coda_s_aspiration;sandhi;imperative	seseo merges ⟨c/z⟩ to [s]; yeísmo ⟨ll/y⟩ to [ʝ]; coda /s/ aspiration [h] per hualde2005 / lipski1994.
es-CL-014	La lluvia dejó las calles hechas un barrial.	la ˈʝuβja deˈxo lah ˈkaʝeh ˈetʃah un baˈrjal	The rain left the streets a muddy mess.	yeismo;coda_s_aspiration;rhotic;sandhi;statement	yeísmo ⟨ll/y⟩ to [ʝ]; coda /s/ aspiration [h]; trill [r] per hualde2005 / lipski1994.
es-CL-015	Vení luego que se enfría la comida.	beˈni ˈlweɣo ke se eˈnfɾia la koˈmiða	Come soon, the food is getting cold.	diphthong_ie_ue;sandhi;imperative	tonic Ĕ>ie / Ō>ue diphthong [je we] per hualde2005 / lipski1994.
es-CL-016	El caballo corre rápido por el potrero.	el kaˈβaʝo ˈkore ˈrapiðo poɾ el poˈtɾeɾo	The horse runs fast across the paddock.	yeismo;rhotic;statement	yeísmo ⟨ll/y⟩ to [ʝ]; trill [r] per hualde2005 / lipski1994.
es-CL-017	Compré cinco marraquetas y media docena de huevos.	koˈmpɾe ˈsinko maraˈketah i ˈmeðja doˈsena de ˈweβoh	I bought five bread rolls and half a dozen eggs.	seseo;coda_s_aspiration;diphthong_ie_ue;rhotic;number	seseo merges ⟨c/z⟩ to [s]; coda /s/ aspiration [h]; tonic Ĕ>ie / Ō>ue diphthong [je we] per hualde2005 / lipski1994.
es-CL-018	La niña teje un chaleco de lana para el frío.	la ˈniɲa ˈtexe un tʃaˈleko de ˈlana paɾa el ˈfɾio	The girl knits a wool vest for the cold.	palatal_nasal;sandhi;statement	palatal nasal ⟨ñ⟩ [ɲ] per hualde2005 / lipski1994.
es-CL-019	Prende la radio, quiero escuchar las noticias.	ˈpɾende la ˈraðjo ˈkjeɾo ehkuˈtʃaɾ lah noˈtisjah	Turn on the radio, I want to hear the news.	seseo;coda_s_aspiration;diphthong_ie_ue;rhotic;sandhi;eu_aspiration;imperative	seseo merges ⟨c/z⟩ to [s]; coda /s/ aspiration [h]; tonic Ĕ>ie / Ō>ue diphthong [je we] per hualde2005 / lipski1994.
es-CL-020	El zorzal canta temprano sobre el techo.	el soˈɾsal ˈkanta teˈmpɾano ˈsobɾe el ˈtetʃo	The thrush sings early on the roof.	seseo;sandhi;statement	seseo merges ⟨c/z⟩ to [s] per hualde2005 / lipski1994.
