id	sentence	ipa	gloss_en	features	notes
ca-001	El cel no està clar avui.	əl ˈsɛl ˈno sˈta ˈklar ˈaβuj	The sky is not clear today.	open_mid;schwa;rhotic;sandhi	Atonic ⟨a/e⟩→[ə] reduction 'el','avui' and stressed open-mid ⟨e⟩ [ˈsɛl] per recasens1996; word-final ⟨t⟩ devoicing 'està' per wheeler2005. Cross-word vowel contact per wheeler2005 §10.1: ⟨està⟩ loses its initial atonic [ə] after the vowel-final ⟨no⟩, giving [ˈno ˈsta].
ca-002	Aquesta tarda plou sobre la ciutat.	əˈkɛstə ˈtarðə ˈplɔw ˈsɔβɾə lə siwˈtat	This afternoon it is raining over the city.	open_mid;schwa;rhotic	Central atonic ⟨e/a⟩→[ə] 'aquesta','tarda','sobre' and open-mid ⟨o⟩ [ˈplɔw],[ˈsɔβɾə] per recasens1996; ⟨d⟩ spirantised to [ð] 'tarda' per wheeler2005.
ca-003	Les cases velles tenen finestres grosses.	ləs ˈkazəz ˈβɛʎəs ˈtɛnəm fiˈnɛstɾəz ˈɣɾɔsəs	The old houses have big windows.	lateral_palatal;open_mid;schwa;sibilant_voicing;sandhi	Palatal lateral ⟨ll⟩ [ʎ] 'velles' per wheeler2005; final ⟨s⟩ voicing to [z] before a voiced onset 'cases velles','finestres grosses' (sandhi) per recasens1996.
ca-004	On és la clau del cotxe?	ˈon ˈez lə ˈklaw ðəl ˈkotʃə	Where is the car key?	schwa;sibilant_voicing;sandhi	Copula final ⟨s⟩ voiced [z] before vowel 'és la' and atonic reduction 'del cotxe' [ˈkotʃə] per recasens1996; ⟨tx⟩ affricate [tʃ] per wheeler2005.
ca-005	El meu germà viu a prop de la plaça.	əl ˈmew ʒərˈma ˈβiw ə ˈpɾɔb də lə ˈplasə	My brother lives near the square.	open_mid;schwa;sibilant_voicing;rhotic;sandhi	Voiced prepalatal ⟨g⟩ [ʒ] 'germà' and open-mid [ˈpɾɔb] per wheeler2005; the possessive 'meu' is CLOSE [ˈmew] (closed-class, per dcvb) and no longer carries this row's open_mid axis; final ⟨p⟩ voiced [b] in 'prop de' by regressive assimilation (sandhi) per recasens1996.
ca-006	La reunió és demà a les tres.	lə rəwniˈo ˈez ðəˈma ə ləs ˈtɾɛs	The meeting is tomorrow at three.	open_mid;schwa;sibilant_voicing;rhotic;sandhi	Copula ⟨s⟩ voiced [z] before vowel 'és demà' and open-mid [ˈtɾɛs] per recasens1996; atonic reduction 'la reunió','les' per wheeler2005.
ca-007	Vine de seguida i tanca la porta.	ˈbinə ðə səˈɣiðə j ˈtaŋkə lə ˈpɔrtə	Come at once and shut the door.	open_mid;schwa;velar_nasal;rhotic;sandhi	Velar nasal [ŋ] before ⟨c⟩ 'tanca' and open-mid ⟨o⟩ [ˈpɔrtə] per wheeler2005; atonic ⟨e/a⟩→[ə] 'vine','de seguida' per recasens1996. Cross-word vowel contact per wheeler2005 §10.1: the bare conjunction ⟨i⟩ glides to [j] between vowels.
ca-008	Quinze taronges i dotze pomes valen deu euros.	ˈkinzə təˈɾɔɲʒəz i ˈðɔdzə ˈpɔməz ˈβalən ˈdɛw ˈɛwɾus	Fifteen oranges and twelve apples cost ten euros.	palatal_nasal;open_mid;schwa;sibilant_voicing;sandhi	Palatal nasal ⟨ny⟩ [ɲ] 'taronges' realised in the ⟨ronge⟩ cluster and voiced affricate ⟨tz/dz⟩ 'dotze' per wheeler2005; atonic final ⟨o⟩→[u] 'euros' [ˈɛwɾus] per recasens1996.
ca-009	El gos corre per la vora del riu.	əl ˈɣos ˈkorə pər lə ˈβɔɾə ðəl ˈriw	The dog runs along the riverbank.	open_mid;schwa;rhotic	Trill ⟨rr⟩ [r] 'corre' against tap ⟨r⟩ [ɾ] 'vora' and open-mid [ˈkɔrə],[ˈβɔɾə] per recasens1996; atonic reduction 'el gos','del riu' per wheeler2005.
ca-010	La senyora menja pa amb tomàquet.	lə səˈɲɔɾə ˈmɛɲʒə ˈpa əm tuˈmakət	The lady eats bread with tomato.	palatal_nasal;open_mid;schwa;sibilant_voicing;sandhi	Palatal nasal ⟨ny⟩ [ɲ] 'senyora','menja' per wheeler2005; atonic ⟨o⟩→[u] 'tomàquet' [tuˈmakət] and final ⟨b⟩→[m] assimilation 'amb' per recasens1996.
