id	sentence	ipa	gloss_en	features	notes
es-ES-x-canarias-001	El cielo no está claro hoy.	ˈel ˈsjelo ˈno eˈsta ˈklaɾo ˈoi	The sky is not clear today.	seseo;diphthong_ie_ue;sandhi;statement;negation	Seseo ⟨ci⟩ [s] 'sjelo' (systematic, no [θ]) (hualde2005, zamora_vicente1960).
es-ES-x-canarias-002	Estos zapatos cuestan cuarenta euros.	ˈestoh saˈpatoh ˈkwestan kwaˈɾenta ˈewɾoh	These shoes cost forty euros.	seseo;coda_s_aspiration;diphthong_ie_ue;sandhi;statement;number	Seseo ⟨z⟩ [s] 'sapatoh'; coda/final -s aspirate to [h]; tonic Ŏ>ue 'cuestan' (hualde2005, zamora_vicente1960).
es-ES-x-canarias-003	Cojo la guagua para el trabajo.	ˈkoxo ˈla ˈɡaɡa ˈpaɾa ˈel tɾaˈβaxo	I take the bus to work.	sandhi;statement	Canarian lexeme 'guagua' (bus); velar ⟨j⟩ retained [x]; seseo elsewhere (hualde2005, zamora_vicente1960).
es-ES-x-canarias-004	Mi hermano vive cerca de la plaza.	ˈmi eˈɾmano ˈbibe ˈseɾka ˈde ˈla ˈplasa	My brother lives near the square.	seseo;statement	Seseo ⟨ce⟩/⟨za⟩ [s] 'serka','plasa'; intervocalic -d- lenition 'biβe' (hualde2005).
es-ES-x-canarias-005	Coge las llaves y ven aquí.	ˈkoxe ˈlah ˈʝabeh ˈi ˈben aˈki	Grab the keys and come here.	yeismo;coda_s_aspiration;sandhi;imperative	Yeismo ⟨ll⟩ [ʝ] 'llaves'; coda -s of 'lah' aspirates less extremely than Andalusian (hualde2005, zamora_vicente1960).
es-ES-x-canarias-006	Las papas están buenas con mojo.	ˈlah ˈpapah eˈstan ˈbwenah ˈkon ˈmoxo	The potatoes are good with mojo sauce.	coda_s_aspiration;diphthong_ie_ue;sandhi;statement	Canarian lexeme 'papas' (potatoes); coda -s aspiration 'lah papah'; tonic Ŏ>ue 'buenas' (hualde2005, zamora_vicente1960).
es-ES-x-canarias-007	Cuántas personas vienen a cenar?	ˈkuantah peˈɾsonah ˈbjenen ˈa seˈnaɾ	How many people are coming to dinner?	seseo;coda_s_aspiration;diphthong_ie_ue;sandhi;question;number	Tonic Ĕ>ie 'vienen'; seseo ⟨ce⟩ [s] 'senar'; coda -s aspirates 'personas' (hualde2005).
es-ES-x-canarias-008	Comimos gofio y millo en el almuerzo.	koˈmimoh ˈɡofjo ˈi ˈmiʝo ˈen ˈel aˈlmweɾso	We ate gofio and corn at lunch.	seseo;yeismo;coda_s_aspiration;diphthong_ie_ue;sandhi;statement	Canarian lexemes 'gofio','millo' (maize) with yeismo ⟨ll⟩ [ʝ]; seseo ⟨z⟩ [s] 'almuerso' (hualde2005, zamora_vicente1960).
es-ES-x-canarias-009	Si yo pudiera, compraría aquella casa.	ˈsi ˈʝo puˈðjeɾa kompɾaˈɾia aˈkeʝa ˈkasa	If I could, I would buy that house.	yeismo;diphthong_ie_ue;sandhi;statement	Yeismo ⟨y⟩/⟨ll⟩ [ʝ] 'yo','aquella'; conditional register (hualde2005).
es-ES-x-canarias-010	Ayer compré cinco kilos de plátanos.	aˈʝeɾ koˈmpɾe ˈsinko ˈkiloh ˈde ˈplatanoh	Yesterday I bought five kilos of bananas.	seseo;yeismo;coda_s_aspiration;sandhi;statement;number	Seseo ⟨c⟩ [s] 'sinko'; final -s aspirates 'kiloh','platanoh'; yeismo ⟨y⟩ [ʝ] 'ayer' (hualde2005, zamora_vicente1960).
es-ES-x-canarias-011	El año que viene viajaré a Tenerife.	ˈel ˈaɲo ˈke ˈbjene bjaxaˈɾe ˈa teneˈɾife	Next year I will travel to Tenerife.	palatal_nasal;diphthong_ie_ue;sandhi;statement	Palatal nasal ⟨ñ⟩ [ɲ] 'año'; velar ⟨j⟩ [x] partially aspirating; tonic Ĕ>ie 'viene' (hualde2005, zamora_vicente1960).
es-ES-x-canarias-012	Llámame cuando llegues a casa.	ˈʝamame ˈkwando ˈʝeɡeh ˈa ˈkasa	Call me when you get home.	yeismo;coda_s_aspiration;sandhi;imperative	Word-initial ⟨ll⟩ [ʝ] 'llámame','llegues'; sandhi elision 'llegues a' (hualde2005).
es-ES-x-canarias-013	Buenos días, cómo le va la vida?	ˈbwenoh ˈdiah ˈkomo ˈle ˈba ˈla ˈbiða	Good morning, how is life treating you?	coda_s_aspiration;diphthong_ie_ue;sandhi;question	Tonic Ŏ>ue 'buenos' with final -s aspiration 'bwenoh diah'; intervocalic -d- lenition (hualde2005, zamora_vicente1960).
es-ES-x-canarias-014	Más vale pájaro en mano que ciento volando.	ˈmah ˈbale ˈpaxaɾo ˈen ˈmano ˈke ˈsjento boˈlando	A bird in the hand is worth two in the bush.	seseo;coda_s_aspiration;diphthong_ie_ue;sandhi;statement	Seseo ⟨ci⟩ [s] with Ĕ>ie 'ciento'; final -s 'mah' aspirates; proverb register (hualde2005, penny2002).
es-ES-x-canarias-015	El perro corre por la orilla del barranco.	ˈel ˈpero ˈkore ˈpoɾ ˈla oˈɾiʝa ˈdel baˈranko	The dog runs along the edge of the ravine.	yeismo;rhotic;sandhi;statement	Trill/tap contrast ⟨rr⟩ [r] 'perro','corre','barranco' vs tap 'orilla'; yeismo ⟨ll⟩ [ʝ] (hualde2005).
es-ES-x-canarias-016	El niño pequeño sueña con la montaña.	ˈel ˈniɲo peˈkeɲo ˈsweɲa ˈkon ˈla moˈntaɲa	The small child dreams about the mountain.	palatal_nasal;diphthong_ie_ue;statement	Palatal nasal ⟨ñ⟩ [ɲ] 'niño','pequeño','montaña'; tonic Ŏ>ue 'sueña' (hualde2005).
es-ES-x-canarias-017	Cuántos plátanos quieres de la finca?	ˈkuantoh ˈplatanoh ˈkjeɾeh ˈde ˈla ˈfinka	How many bananas do you want from the farm?	coda_s_aspiration;diphthong_ie_ue;sandhi;question;number	Coda -s aspiration 'kuantoh platanoh'; tonic Ĕ>ie 'quieres'; sandhi 'quieres de' (hualde2005, zamora_vicente1960).
es-ES-x-canarias-018	Aquella villa amarilla brilla bajo la lluvia.	aˈkeʝa ˈbiʝa amaˈɾiʝa ˈbɾiʝa ˈbaxo ˈla ˈʝubja	That yellow villa shines in the rain.	yeismo;sandhi;statement	Dense yeismo ⟨ll⟩ [ʝ] 'aquella','villa','amarilla','brilla','lluvia'; velar ⟨j⟩ [x] 'baxo' (hualde2005).
es-ES-x-canarias-019	No creo que llueva sobre aquellos riscos.	ˈno ˈkɾeo ˈke ˈʝweba ˈsobɾe aˈkeʝoh ˈriskoh	I do not think it will rain over those crags.	yeismo;coda_s_aspiration;diphthong_ie_ue;rhotic;sandhi;statement;negation	Yeismo ⟨ll⟩ [ʝ] with Ŏ>ue 'llueva'; Canarian lexeme 'riscos'; seseo has no ⟨c z⟩ here (hualde2005, zamora_vicente1960).
es-ES-x-canarias-020	Los turistas llegan en la guagua cada mañana.	ˈloh tuˈɾistah ˈʝeɣan ˈen ˈla ˈɡaɡa ˈkaða maˈɲana	The tourists arrive by bus every morning.	yeismo;palatal_nasal;palatal_initial;coda_s_aspiration;sandhi;statement	Yeismo ⟨ll⟩ [ʝ] 'llegan'; coda -s aspiration 'loh tuɾistah'; Canarian 'guagua'; palatal nasal ⟨ñ⟩ [ɲ] (hualde2005, zamora_vicente1960).
