id	sentence	ipa	gloss_en	features	notes
es-ES-x-medieval-001	El cielo non es claro oy.	el tsjelo non es klaɾo oj	The sky is not clear today.	seseo;diphthong_ie_ue;sandhi;statement;negation	Voiceless dental affricate ⟨c⟩ [ts] 'tsjelo' (pre-merger); Old Spanish negator 'non'; tonic Ĕ>ie diphthong (penny2002, lapesa1981).
es-ES-x-medieval-002	Cinco cavallos e dos vacas.	tsinko kavaʎos e dos vakas	Five horses and two cows.	seseo;lateral_palatal;sandhi;statement;number	⟨c⟩ [ts] 'tsinko'; period spelling 'cavallos' with lateral ⟨ll⟩ [ʎ]; conjunction 'e' (penny2002, lapesa1981).
es-ES-x-medieval-003	La mugier fabla con el fijo.	la muʒjeɾ fabla kon el fiʒo	The woman speaks with the son.	diphthong_ie_ue;sibilant_voicing;statement	Voiced palato-alveolar ⟨g⟩ [ʒ] 'muʒjeɾ'; F- retained 'fabla','fijo' (pre-aspiration change) (penny2002, lapesa1981).
es-ES-x-medieval-004	Dixo el rey al conde de Castiella.	diʃo el rej al konde de kastjeʎa	The king spoke to the count of Castile.	lateral_palatal;diphthong_ie_ue;rhotic;sandhi;statement	Voiceless palato-alveolar ⟨x⟩ [ʃ] 'diʃo'; initial trill ⟨r⟩ [r] 'rey'; diphthong 'Castiella' (penny2002, lapesa1981).
es-ES-x-medieval-005	Plaze a Dios que venga el Cid.	pladze a djos ke venɡa el tsið	May it please God that the Cid come.	seseo;sibilant_voicing;sandhi;statement	Voiced dental affricate ⟨z⟩ [dz] 'pladze'; sandhi 'plaze + a'; tonic Ĕ>ie 'venga' base (penny2002, lapesa1981).
es-ES-x-medieval-006	La casa es cosa buena e fermosa.	la kaza es koza bwena e feɾmoza	The house is a good and beautiful thing.	diphthong_ie_ue;sibilant_voicing;sandhi;statement	Intervocalic ⟨s⟩ voices to [z] 'kaza','koza' vs voiceless elsewhere; F- retained 'fermosa'; tonic Ŏ>ue 'buena' (penny2002, lapesa1981).
es-ES-x-medieval-007	Quántas gentes vienen a la corte?	kantas ʒentes vjenen a la koɾte	How many people are coming to the court?	diphthong_ie_ue;sibilant_voicing;sandhi;question;number	Voiced ⟨g⟩ [ʒ] 'ʒentes'; tonic Ĕ>ie 'vienen'; sandhi 'vienen + a' (penny2002, lapesa1981).
es-ES-x-medieval-008	Assí lo dixo el buen conde.	asi lo diʃo el bwen konde	Thus the good count spoke.	diphthong_ie_ue;sandhi;statement	⟨ss⟩ voiceless [s] 'asi' vs voiced intervocalic ⟨s⟩; ⟨x⟩ [ʃ] 'diʃo'; tonic Ŏ>ue 'buen' (penny2002, lapesa1981).
es-ES-x-medieval-009	Si yo pudiesse, ternía aquella villa.	si jo puðjese teɾnia akeʎa viʎa	If I could, I would hold that town.	lateral_palatal;diphthong_ie_ue;sandhi;statement	⟨ss⟩ [s] 'pudiese'; lateral ⟨ll⟩ [ʎ] 'aquella','villa'; ⟨y⟩ [j] 'yo'; conditional register (penny2002, lapesa1981).
es-ES-x-medieval-010	Ayer merqué cinco panes e dos quesos.	ajeɾ meɾke tsinko panes e dos kezos	Yesterday I bought five loaves and two cheeses.	seseo;sibilant_voicing;sandhi;statement;number	⟨c⟩ [ts] 'tsinko'; intervocalic ⟨s⟩ [z] 'kezos'; ⟨y⟩ [j] 'ayer' (penny2002, lapesa1981).
