id	sentence	ipa	gloss_en	features	notes
es-CR-001	Usted sabe que el cielo está claro esta mañana.	usteð saβe ke el sjelo esta klaɾo esta maɲana	You know the sky is clear this morning.	seseo;palatal_nasal;diphthong_ie_ue;sandhi;statement	seseo ⟨c/z⟩ merged to [s]; palatal nasal ⟨ñ⟩ [ɲ]; tonic diphthong ⟨ie/ue⟩ [je we]; cross-word sandhi junction per hualde2005. Costa Rican ustedeo (sabe) per penny2002.
es-CR-002	Diay mae, tráigase un café y venga rápido.	djai mae tɾaiɣase un kafe i benɡa rapiðo	Hey buddy, grab a coffee and come quick.	rhotic;sandhi;statement;imperative	strong-R trill [r]; cross-word sandhi junction per hualde2005. Costa Rican 'mae' and 'diay' per penny2002.
es-CR-003	El güila tiene un perro grande y juguetón.	el ɡwila tjene un pero ɡɾande i xuɡeton	The kid has a big, playful dog.	diphthong_ie_ue;rhotic;sandhi;statement	tonic diphthong ⟨ie/ue⟩ [je we]; strong-R trill [r]; cross-word sandhi junction per hualde2005. Costa Rican 'güila' for a child per penny2002.
es-CR-004	Mañana la niña juega cerca de la plaza.	maɲana la niɲa xweɣa seɾka de la plasa	Tomorrow the girl plays near the square.	seseo;palatal_nasal;diphthong_ie_ue;statement	seseo ⟨c/z⟩ merged to [s]; palatal nasal ⟨ñ⟩ [ɲ]; tonic diphthong ⟨ie/ue⟩ [je we] per hualde2005. general Costa Rican usage per penny2002.
es-CR-005	La calle está llena de gente joven.	la kaʝe esta ʝena de xente xoben	The street is full of young people.	yeismo;sandhi;statement	yeísmo ⟨ll/y⟩ to [ʝ]; cross-word sandhi junction per hualde2005. general usage per penny2002.
es-CR-006	¿Quiere arroz con pollo o prefiere gallo pinto?	kjeɾe aros kon poʝo o pɾefjeɾe ɡaʝo pinto	Do you want rice with chicken or gallo pinto?	seseo;yeismo;diphthong_ie_ue;rhotic;sandhi;question	seseo ⟨c/z⟩ merged to [s]; yeísmo ⟨ll/y⟩ to [ʝ]; tonic diphthong ⟨ie/ue⟩ [je we]; strong-R trill [r]; cross-word sandhi junction per hualde2005. ustedeo (quiere); Costa Rican 'gallo pinto' per penny2002.
es-CR-007	Busque un zapato nuevo en el centro.	buske un sapato nwebo en el sentɾo	Look for a new shoe downtown.	seseo;diphthong_ie_ue;sandhi;statement;imperative	seseo ⟨c/z⟩ merged to [s]; tonic diphthong ⟨ie/ue⟩ [je we]; cross-word sandhi junction per hualde2005. ustedeo imperative (busque) per penny2002.
es-CR-008	La lluvia cae fuerte sobre el techo viejo.	la ʝubja kae fweɾte sobɾe el tetʃo bjexo	The rain falls hard on the old roof.	yeismo;diphthong_ie_ue;sandhi;statement	yeísmo ⟨ll/y⟩ to [ʝ]; tonic diphthong ⟨ie/ue⟩ [je we]; cross-word sandhi junction per hualde2005. general usage per penny2002.
es-CR-009	El vecino dice que quiere vender la finca.	el besino dise ke kjeɾe bendeɾ la finka	The neighbor says he wants to sell the farm.	seseo;diphthong_ie_ue;statement	seseo ⟨c/z⟩ merged to [s]; tonic diphthong ⟨ie/ue⟩ [je we] per hualde2005. seseo on 'vecino', 'dice' per penny2002.
es-CR-010	El carro rojo corre rápido por la carretera.	el karo roxo kore rapiðo poɾ la kareteɾa	The red car runs fast along the highway.	rhotic;statement	strong-R trill [r] per hualde2005. assibilated trill and conservative [s], per Costa Rican norm per penny2002.
