id	sentence	ipa	gloss_en	features	notes
eu-x-bizkaiera-001	Nik berba egiten dot euskeraz.	nik berba eɡiten dot eu̯s̺keɾas̺	I speak in Basque.	seseo;sandhi;eu_sibilant_apical;eu_sibilant_neutral;statement	Biscayan 'berba' (word), 'dot' (I do) and 'euskeraz' per hualde_ortiz_de_urbina2003; the apical fricative merger ⟨z⟩→[s̺] per bedialauneta_hualde2023.
eu-x-bizkaiera-002	Gura dot ur hotza edan.	ɡuɾa dot ur ots̻a edan	I want to drink cold water.	seseo;sandhi;eu_affricate_laminal;statement	Biscayan volitive 'gura' with ⟨tz⟩ [ts̻] 'hotza' and ⟨h⟩ [h] per bedialauneta_hualde2023.
eu-x-bizkaiera-003	Txakur baltza etxe ostean dago.	tʃakur balts̻a etʃe os̺tean daɡo	The black dog is behind the house.	seseo;sandhi;eu_sibilant_apical;eu_affricate_laminal;eu_affricate_postalveolar;statement	Biscayan 'baltz' (black); ⟨tx⟩ [tʃ] 'txakur', 'etxe' and apical merger per bedialauneta_hualde2023.
eu-x-bizkaiera-004	Zazpi lagun etorri dira herrira.	s̺as̺pi laɡun etori diɾa eriɾa	Seven friends have come to the village.	seseo;rhotic;eu_sibilant_neutral;statement;number	Fricative ⟨z⟩→[s̺] apical merger 'zazpi' and trill 'herrira' per bedialauneta_hualde2023.
eu-x-bizkaiera-005	Zeuk esan dozu egia.	s̺eu̯k es̺an dos̺u eɡia	You yourself told the truth.	seseo;final_u;sandhi;eu_sibilant_apical;eu_sibilant_neutral;statement	Biscayan intensive 'zeuk' and 'dozu'; apical merger ⟨z⟩→[s̺] and apical ⟨s⟩ [s̺] 'esan' per bedialauneta_hualde2023.
eu-x-bizkaiera-006	Itsasoa baltz dago gaur.	its̻as̺oa balts̻ daɡo ɡau̯r	The sea looks black today.	seseo;eu_sibilant_apical;eu_affricate_laminal;statement	Apical affricate ⟨ts⟩ 'itsasoa' with the Biscayan sibilant profile per bedialauneta_hualde2023.
eu-x-bizkaiera-007	Ollarrak goizaldean kantetan dau.	oʎarak ɡoi̯s̺aldean kantetan dau̯	The rooster crows at dawn.	seseo;lateral_palatal;rhotic;eu_sibilant_neutral;statement	Biscayan '-etan' imperfective and 'dau'; palatal lateral ⟨ll⟩ [ʎ] 'ollarrak' per hualde_ortiz_de_urbina2003.
eu-x-bizkaiera-008	Gaixorik nago, buruko minagaz.	ɡai̯ʃoɾik naɡo buɾuko minaɡas̺	I am ill, with a headache.	seseo;eu_sibilant_postalveolar;eu_sibilant_neutral;statement	Biscayan comitative '-gaz'; post-alveolar ⟨x⟩ [ʃ] 'gaixorik' per bedialauneta_hualde2023.
eu-x-bizkaiera-009	Bihotza sendo daukat oraindino.	biots̻a s̺endo dau̯kat oɾai̯ndino	My heart is still strong.	seseo;eu_sibilant_apical;eu_affricate_laminal;statement	Biscayan 'oraindino' (still) and 'daukat'; ⟨tz⟩ [ts̻] 'bihotza', ⟨h⟩ [h] per hualde2018_aspiration.
eu-x-bizkaiera-010	Andra zaharrak ipuina kontetan dau.	andɾa s̺aarak ipui̯na kontetan dau̯	The old woman tells the tale.	seseo;rhotic;eu_sibilant_neutral;statement	Biscayan 'andra' and '-etan'; apical merger ⟨z⟩→[s̺] 'zaharrak' per bedialauneta_hualde2023.
eu-x-bizkaiera-011	Onddo ederrak batu doguz basoan.	onɟo ederak batu doɡus̺ bas̺oan	We have gathered fine mushrooms in the forest.	seseo;final_u;rhotic;sandhi;eu_sibilant_apical;eu_sibilant_neutral;eu_palatal_stop;statement	Biscayan 'batu' (gather) and plural object 'doguz'; palatal ⟨dd⟩ [ɟ] 'onddo' per hualde_ortiz_de_urbina2003.
