id	sentence	ipa	gloss_en	features	notes
gl-x-central-001	O ceo non está claro hoxe.	o θeo noŋ esta klaɾo oʃe	The sky is not clear today.	distincion;velar_nasal;statement;negation	Distinción ⟨c⟩ before a front vowel [θ] 'ceo' — the central block keeps /θ/ (no seseo); word-final ⟨n⟩ velarised [ŋ] 'non' per freixeiro_mato1998.
gl-x-central-002	Estes zapatos custan corenta euros.	estes θapatos kustaŋ koɾenta ewɾos	These shoes cost forty euros.	distincion;velar_nasal;sandhi;statement;number	⟨z⟩ [θ] 'zapatos' (distinción retained); coda ⟨n⟩ [ŋ] 'custan'; ⟨s⟩+voiced onset sandhi 'estes zapatos' per freixeiro_mato1998.
gl-x-central-003	A xuntanza é mañá ás tres.	a ʃuntanθa ɛ maɲa as tɾes	The gathering is tomorrow at three.	distincion;palatal_nasal;open_mid;sandhi;statement;number	Open-mid [ɛ] in the copula 'é' (7-vowel system) and palatal nasal ⟨ñ⟩ [ɲ] 'mañá'; historical ⟨x⟩ [ʃ] 'xuntanza' per freixeiro_mato1998.
gl-x-central-004	Meu irmán vive preto da vila.	mew iɾmaŋ bibe pɾeto da bila	My brother lives near the town.	velar_nasal;sandhi;statement	Word-final ⟨n⟩ velar [ŋ] 'irmán' and falling diphthong ⟨eu⟩ [ew] 'meu' per freixeiro_mato1998.
gl-x-central-005	Vai de fronte e torce pola primeira rúa.	baj de fɾonte e toɾθe pola pɾimejɾa rua	Go straight ahead and turn down the first street.	distincion;rhotic;sandhi;imperative	No Romance diphthongisation: 'fronte'/'torce' keep the mid vowel; word-initial trill [r] 'rúa' per fernandez_rei1990.
gl-x-central-006	A caldeirada daquel sitio estaba moi boa.	a kaldejɾaða dakel sitjo estaβa moj boa	The fish stew at that place was very good.	sandhi;statement	Regional lexicon 'caldeirada'; the central block has no gheada, /ɡ/ staying [ɡ] with intervocalic lenition [ɣ]; hiatus resolved by sandhi per fernandez_rei1990.
gl-x-central-007	Onde está a chave do coche?	onde esta a tʃabe do kotʃe	Where is the car key?	sandhi;question	Affricate ⟨ch⟩ [tʃ] 'chave'/'coche' (no deaffrication in the central norm); vowel hiatus 'está a' per freixeiro_mato1998.
gl-x-central-008	Cantas persoas veñen cear?	kantas peɾsoas beɲeŋ θeaɾ	How many people are coming to dinner?	distincion;palatal_nasal;velar_nasal;sandhi;question	Palatal nasal ⟨ñ⟩ [ɲ] 'veñen' with a velarised coda [ŋ], and distinción ⟨ce⟩ [θ] 'cear' per freixeiro_mato1998.
gl-x-central-009	Se eu puidese, mercaría aquela casa grande.	se ew pwiðese meɾkaɾia akela kasa ɡɾande	If I could, I would buy that big house.	sandhi;statement	Regional verb 'mercar' (to buy); vowel hiatus 'se eu' resolved across the junction per freixeiro_mato1998.
gl-x-central-010	Onte merquei cinco quilos de cereixas na praza.	onte meɾkej θinko kilos de θeɾejʃas na pɾaθa	Yesterday I bought five kilos of cherries in the square.	distincion;sandhi;statement;number	Distinción ⟨c/z⟩ [θ] 'cinco'/'cereixas'/'praza' and ⟨ei⟩+⟨x⟩ [ejʃ] 'cereixas' per freixeiro_mato1998.
gl-x-central-011	O ano que vén hei viaxar a Lugo.	o ano ke bɛŋ ej bjaʃaɾ a luɣo	Next year I will travel to Lugo.	open_mid;velar_nasal;sandhi;statement	Open-mid [ɛ] under a velar coda 'vén' [bɛŋ]; ⟨x⟩ [ʃ] 'viaxar'; place-name Lugo with intervocalic [ɣ] per freixeiro_mato1998.
gl-x-central-012	Chámame cando chegues á casa.	tʃamame kando tʃeɡes a kasa	Call me when you get home.	sandhi;imperative	Affricate ⟨ch⟩ [tʃ] 'chámame'/'chegues' and ⟨gu⟩ [ɡ] before a front vowel 'chegues' per freixeiro_mato1998.
gl-x-central-013	Boas tardes, como che vai a vida?	boas taɾdes komo tʃe baj a biða	Good afternoon, how is life treating you?	sandhi;question	Clitic ⟨ch⟩ [tʃ] 'che' (2sg dative); hiatus 'vai a' per fernandez_rei1990.
gl-x-central-014	Máis vale paxaro na man que cento voando.	mais bale paʃaɾo na maŋ ke θento boando	A bird in the hand is worth two in the bush.	distincion;velar_nasal;sandhi;statement	⟨x⟩ [ʃ] 'paxaro' and distinción ⟨ce⟩ [θ] 'cento'; word-final velar [ŋ] 'man' per freixeiro_mato1998.
gl-x-central-015	O can corre pola ribeira do río.	o kaŋ kore pola riβejɾa do rio	The dog runs along the riverbank.	velar_nasal;rhotic;statement	Word-final velar [ŋ] 'can'; trill [r] in ⟨rr⟩ 'corre' and word-initial 'río' vs tap [ɾ] 'ribeira' per fernandez_rei1990.
gl-x-central-016	A muller vella colle a agulla amarela.	a muʎeɾ beʎa koʎe a aɡʎa amaɾela	The old woman picks up the yellow needle.	lateral_palatal;sandhi;statement	Palatal lateral ⟨ll⟩ [ʎ] 'muller'/'vella'/'colle'/'agulla' — the central block resists yeísmo and keeps the lateral per freixeiro_mato1998.
gl-x-central-017	O café da esquina é moi forte.	o kafɛ da eskina ɛ moj foɾte	The coffee from the corner is very strong.	open_mid;sandhi;statement	Two open-mid [ɛ] nuclei 'café'/'é' witnessing the 7-vowel contrast; hiatus 'esquina é' per freixeiro_mato1998.
gl-x-central-018	A viña da montaña dá bo viño.	a biɲa da montaɲa da bo biɲo	The vineyard on the mountain gives good wine.	palatal_nasal;statement	Palatal nasal ⟨ñ⟩ [ɲ] 'viña'/'montaña'/'viño'; apocope 'bo' (< bon) per freixeiro_mato1998.
