id	sentence	ipa	gloss_en	features	notes
fax-001	Hoxi nun está claru o ceu.	oʃi nun esta klaɾu o θew	Today the sky is not clear.	distincion;final_u;sandhi;statement;negation	Interdental /θ/ from ⟨c⟩(e,i) 'ceu' [θew] and ⟨x⟩>[ʃ] 'hoxi', final -o>-u 'claru' per grupo_xalima_tesoro; four-way sibilant system per carrasco_fala2023.
fax-002	Estis çapatus custan corenta eurus.	estis sapatus kustan koɾenta ewɾus	These shoes cost forty euros.	sandhi;statement;number	⟨ç⟩>[s] 'çapatus' is the distinct /s/ phoneme (NOT seseo — /θ/ is kept separately) per grupo_xalima_tesoro; final -o>-u and -e>-i raising per carrasco_fala2023.
fax-003	A reunion é manhã as tres.	a rewnjon ɛ maɲɐ̃ as tɾes	The meeting is tomorrow at three.	palatal_nasal;open_mid;rhotic;sandhi;statement;number	Open-mid é [ɛ] copula, nasal 'manhã' with nh>[ɲ], trill in 'reunion' per grupo_xalima_tesoro; nasal vowels per mateus_dandrade2000.
fax-004	A minha familia vivi nun lugar pequenu.	a miɲa familja bibi nun luɣaɾ pekenu	My family lives in a small place.	palatal_nasal;final_u;statement	Digraph nh>[ɲ] 'minha', final -o>-u 'pequenu' per grupo_xalima_tesoro; Galician-Portuguese base per penny2002.
fax-005	Vai todu dereitu pa igreja.	baj toðu deɾejtu pa iɡɾeʒa	Go straight to the church.	final_u;sibilant_voicing;sandhi;imperative	Voiced [ʒ] from ⟨j⟩ 'igreja', retained -CT->[jt] 'dereitu' and final -u per grupo_xalima_tesoro; /ʒ/ vs /ʃ/ contrast per carrasco_fala2023.
fax-006	Esti pan está mui bon.	esti pan esta muj bon	This bread is very good.	statement	Nasal 'bon' and no diphthongisation (Galician-Portuguese, contrast Castilian) per grupo_xalima_tesoro; base per penny2002.
fax-007	Ondi está o mercau?	ondi esta o meɾkaw	Where is the market?	sandhi;question	Final -o>-u with -d- loss 'mercau' and interrogative 'ondi' per grupo_xalima_tesoro; junction 'está o' per penny2002.
fax-008	Cantus anus tes?	kantus anus tes	How many years do you have?	sandhi;question;number	Final -o>-u 'cantus'/'anus' and 2sg 'tes' per grupo_xalima_tesoro; junction 'cantus anus' per carrasco_fala2023.
fax-009	Si chovi, quedamus ena casa.	si tʃobi keðamus ena kasa	If it rains, we stay at home.	sandhi;statement	⟨ch⟩>[tʃ] 'chovi' and 'ena' (in the) per grupo_xalima_tesoro; intervocalic ⟨s⟩ 'casa' realised [s] here though the corpus attests voiced [z] — see PR body per carrasco_fala2023.
fax-010	Onti merquei pan i queixu.	onti meɾkej pan i kejʃu	Yesterday I bought bread and cheese.	final_u;statement	Voiceless ⟨x⟩>[ʃ] 'queixu' and preterite 'merquei', final -u per grupo_xalima_tesoro; ⟨x⟩ [ʃ] vs ⟨j⟩ [ʒ] per carrasco_fala2023.
